 , , ,log2019-04-26_16-47-52,ep ,23,step ,63,r ,-0.030
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,23,step,1,state,"(1, 0)",1,"(1, 0)",--,0.213,0.233,0.221,0.227,0.215,0.199,0.232,-0.049,0.219,--,23,10,10,31,32,97,43,57,26,--,Greedy,0
Episode,23,step,5,state,"(1, 0)",1,"(0, 0)",--,0.213,0.234,0.221,0.227,0.215,0.214,0.232,-0.049,0.219,--,23,13,10,31,32,98,43,57,26,--,Epsilon = 0.32,0.1
Episode,23,step,8,state,"(0, 0)",7,"(1, 0)",--,0.183,0.198,0.184,0.101,0.237,0.139,-0.248,0.140,0.208,--,18,15,3,15,23,7,11,39,36,--,Epsilon = 0.32,0.1
Episode,23,step,12,state,"(1, 0)",1,"(0, 0)",--,0.213,0.236,0.221,0.227,0.215,0.214,0.234,-0.049,0.219,--,23,16,10,31,32,98,44,57,26,--,Greedy,0.1
Episode,23,step,14,state,"(0, 0)",4,"(0, 4)",--,0.183,0.198,0.184,0.101,0.237,0.139,-0.248,0.180,0.208,--,18,15,3,15,24,7,11,40,36,--,Greedy,-0.12
Episode,23,step,15,state,"(0, 4)",5,"(1, 20)",--,-0.005,-0.027,0.002,-0.008,-0.006,0.038,-0.005,-0.031,-0.039,--,1,2,1,0,0,8,0,1,1,--,Greedy,-0.12
Episode,23,step,16,state,"(1, 20)",7,"(2, 20)",--,0.203,0.140,0.104,0.091,0.019,0.246,0.175,0.275,0.216,--,5,2,2,1,8,11,1,16,3,--,Greedy,0.1
Episode,23,step,18,state,"(2, 20)",3,"(1, 4)",--,0.271,-0.088,0.101,0.298,-0.339,-0.009,0.162,-0.209,0.210,--,29,2,1,7,1,0,4,2,4,--,Greedy,0.4
Episode,23,step,19,state,"(1, 4)",2,"(0, 20)",--,0.051,-0.004,0.127,0.052,-0.052,0.053,0.059,0.033,-0.003,--,3,0,6,1,1,1,1,4,0,--,Greedy,-0.12
Episode,23,step,21,state,"(0, 20)",5,"(1, 20)",--,-0.244,0.034,0.063,-0.222,-0.256,0.177,-0.004,-0.001,-0.043,--,11,11,1,4,4,3,0,0,28,--,Greedy,0.1
