 , , ,log2019-04-25_09-23-26,ep ,28,step ,44,r ,-0.520
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,28,step,1,state,"(1, 0)",3,"(1, 0)",--,0.235,0.234,0.233,0.235,0.228,0.233,0.227,0.234,0.159,--,76,39,50,40,75,84,102,66,40,--,Epsilon = 0.32,0
Episode,28,step,3,state,"(1, 0)",0,"(0, 0)",--,0.236,0.234,0.233,0.235,0.228,0.233,0.227,0.234,0.159,--,77,39,50,41,75,84,102,66,40,--,Greedy,0.1
Episode,28,step,5,state,"(0, 0)",6,"(1, 0)",--,0.199,0.150,0.184,0.230,0.214,0.192,0.237,0.219,0.213,--,16,11,33,20,64,126,49,30,66,--,Greedy,0.1
Episode,28,step,6,state,"(1, 0)",0,"(0, 0)",--,0.237,0.234,0.233,0.235,0.228,0.233,0.227,0.234,0.159,--,78,39,50,41,75,84,102,66,40,--,Greedy,0.1
Episode,28,step,8,state,"(0, 0)",6,"(1, 0)",--,0.199,0.150,0.184,0.230,0.214,0.192,0.237,0.219,0.213,--,16,11,33,20,64,126,51,30,66,--,Greedy,0.1
Episode,28,step,10,state,"(1, 0)",4,"(0, 0)",--,0.237,0.234,0.233,0.235,0.228,0.233,0.227,0.234,0.159,--,80,39,50,41,75,84,102,66,40,--,Epsilon = 0.32,0.1
Episode,28,step,11,state,"(0, 0)",6,"(1, 0)",--,0.199,0.150,0.184,0.230,0.214,0.192,0.237,0.219,0.213,--,16,11,33,20,64,126,52,30,66,--,Greedy,0.1
Episode,28,step,12,state,"(1, 0)",6,"(2, 0)",--,0.237,0.234,0.233,0.235,0.232,0.233,0.227,0.234,0.159,--,80,39,50,41,76,84,102,66,40,--,Epsilon = 0.32,0.1
Episode,28,step,29,state,"(2, 0)",5,"(2, 1)",--,0.201,0.197,0.159,0.146,0.192,0.236,0.199,0.115,0.221,--,68,94,59,66,55,51,57,32,29,--,Greedy,-0.12
Episode,28,step,35,state,"(2, 1)",5,"(2, 2)",--,-0.006,-0.129,-0.248,0.153,0.091,0.224,-0.253,-0.324,-0.259,--,0,3,5,27,2,16,10,1,4,--,Greedy,-0.8
Episode,28,step,38,state,"(2, 2)",6,"(2, 22)",--,-0.089,-0.137,-0.321,-0.156,-0.105,-0.135,0.098,-0.121,-0.091,--,1,2,4,2,3,2,9,2,1,--,Greedy,-0.2
Episode,28,step,40,state,"(2, 22)",0,"(2, 36)",--,-0.358,-0.007,-0.008,-0.172,-0.088,-0.007,-0.009,-0.087,0.151,--,3,0,0,1,1,0,0,1,3,--,Epsilon = 0.32,-0.2
Episode,28,step,41,state,"(2, 36)",2,"(1, 40)",--,-0.004,-0.001,-0.005,-0.008,-0.001,-0.004,-0.002,-0.006,-0.009,--,0,0,0,0,0,0,0,0,0,--,Epsilon = 0.32,-0.4
Episode,28,step,43,state,"(1, 40)",4,"(2, 40)",--,-0.090,-0.137,-0.136,-0.087,-0.085,-0.137,-0.152,-0.085,-0.118,--,1,2,1,1,1,3,2,1,2,--,Greedy,-0.2
Episode,28,step,44,state,"(2, 40)",4,"(2, 0)",--,-0.089,-0.159,-0.087,-0.084,0.246,-0.092,-0.135,-0.087,-0.127,--,1,3,1,1,9,1,6,1,2,--,Greedy,-1
end
