 , , ,log2019-04-26_17-11-53,ep ,184,step ,44,r ,-1.470
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,184,step,1,state,"(0, 0)",7,"(0, 0)",--,0.201,0.206,0.206,0.092,0.179,0.209,0.178,0.233,0.079,--,150,171,172,267,339,280,328,351,360,--,Greedy,0
Episode,184,step,2,state,"(0, 0)",7,"(0, 20)",--,0.201,0.206,0.206,0.092,0.179,0.209,0.178,0.233,0.079,--,150,171,172,267,339,280,328,352,360,--,Greedy,-0.12
Episode,184,step,7,state,"(0, 20)",8,"(2, 20)",--,0.183,0.241,0.239,-0.034,0.208,0.248,0.224,0.131,0.290,--,42,26,37,50,37,67,41,138,151,--,Greedy,0.1
Episode,184,step,10,state,"(2, 20)",2,"(1, 20)",--,0.309,0.270,-0.093,0.019,0.312,0.059,-0.148,0.273,0.089,--,110,35,114,118,92,114,101,132,172,--,Epsilon = 0.32,0.1
Episode,184,step,12,state,"(1, 20)",7,"(2, 20)",--,-0.274,0.246,-0.186,0.110,-0.186,-0.205,0.241,0.363,0.058,--,29,25,37,39,35,90,67,140,102,--,Epsilon = 0.32,0.1
Episode,184,step,14,state,"(2, 20)",0,"(1, 20)",--,0.309,0.270,0.083,0.019,0.299,0.059,-0.148,0.273,0.089,--,110,35,115,118,93,114,101,132,172,--,Greedy,0.1
Episode,184,step,16,state,"(1, 20)",7,"(2, 24)",--,-0.274,0.246,-0.186,0.110,-0.186,-0.205,0.241,0.312,0.058,--,29,25,37,39,35,90,67,142,102,--,Greedy,-0.8
Episode,184,step,17,state,"(2, 24)",8,"(2, 20)",--,-0.035,-0.017,0.224,-0.090,-0.086,-0.004,-0.005,-0.126,0.573,--,5,1,3,1,5,0,0,2,3,--,Greedy,0.8
Episode,184,step,22,state,"(2, 20)",0,"(1, 20)",--,0.290,0.270,0.083,0.019,0.280,0.059,-0.148,0.273,0.164,--,112,35,115,118,95,114,101,132,173,--,Greedy,0.1
Episode,184,step,23,state,"(1, 20)",1,"(0, 20)",--,-0.274,0.246,-0.186,0.110,-0.186,-0.205,0.241,-0.015,0.058,--,29,25,37,39,35,90,67,143,102,--,Greedy,0.1
Episode,184,step,28,state,"(0, 20)",0,"(0, 24)",--,0.217,0.241,0.258,-0.034,0.208,0.248,0.224,0.131,0.285,--,43,26,39,50,37,67,41,138,153,--,Epsilon = 0.32,-0.8
Episode,184,step,29,state,"(0, 24)",1,"(0, 40)",--,-0.305,-0.192,-0.291,-0.329,-0.220,-0.193,-0.321,-0.207,-0.225,--,2,1,2,2,2,1,2,1,2,--,Greedy,-0.4
Episode,184,step,30,state,"(0, 40)",6,"(0, 41)",--,-0.257,-0.301,-0.251,-0.286,-0.396,-0.239,-0.219,-0.253,-0.493,--,4,5,4,4,2,3,4,4,5,--,Greedy,-0.2
Episode,184,step,32,state,"(0, 41)",5,"(1, 41)",--,-0.426,-0.443,-0.608,-0.451,-0.383,-0.093,-0.565,-0.380,-0.332,--,5,14,11,9,10,23,5,19,19,--,Epsilon = 0.32,-0.2
Episode,184,step,33,state,"(1, 41)",0,"(0, 41)",--,-0.143,-0.555,-0.311,-0.476,-0.403,-0.391,-0.478,-0.477,-0.435,--,10,6,12,8,11,9,6,20,7,--,Greedy,-0.2
Episode,184,step,35,state,"(0, 41)",5,"(1, 33)",--,-0.426,-0.443,-0.608,-0.451,-0.383,-0.226,-0.565,-0.380,-0.332,--,5,14,11,9,10,25,5,19,19,--,Greedy,0.15
Episode,184,step,36,state,"(1, 33)",1,"(0, 2)",--,0.055,0.691,0.258,-0.009,-0.006,-0.001,-0.006,-0.007,-0.008,--,1,2,2,0,0,0,0,0,0,--,Greedy,-0.2
Episode,184,step,37,state,"(0, 2)",7,"(1, 2)",--,-0.398,-0.336,-0.478,-0.660,-0.632,-0.338,-0.520,-0.314,-0.454,--,18,34,31,19,56,13,22,7,21,--,Greedy,-0.2
Episode,184,step,43,state,"(1, 2)",3,"(2, 0)",--,-0.275,-0.389,-0.287,-0.268,-0.288,-0.287,-0.288,-0.283,-0.302,--,20,25,17,13,13,10,7,25,9,--,Greedy,0.8
Episode,184,step,44,state,"(2, 0)",7,"(0, 0)",--,0.153,-0.269,0.155,-0.061,0.176,0.104,0.115,0.186,0.176,--,380,333,467,478,377,395,260,203,245,--,Greedy,-1
end
