 , , ,log2019-04-26_16-49-17,ep ,35,step ,35,r ,-0.220
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,35,step,1,state,"(1, 0)",7,"(1, 0)",--,0.203,0.207,0.196,0.080,0.145,0.147,0.073,0.232,0.199,--,29,49,15,46,46,107,47,77,37,--,Greedy,0
Episode,35,step,3,state,"(1, 0)",7,"(2, 0)",--,0.203,0.207,0.196,0.080,0.145,0.147,0.073,0.233,0.199,--,29,49,15,46,46,107,47,79,37,--,Greedy,0.1
Episode,35,step,10,state,"(2, 0)",8,"(2, 1)",--,0.147,0.132,0.200,0.210,-0.047,0.187,0.153,0.122,0.228,--,34,30,53,63,41,67,30,49,32,--,Greedy,-0.12
Episode,35,step,13,state,"(2, 1)",2,"(1, 1)",--,0.147,-0.190,0.250,-0.200,-0.030,0.143,-0.281,0.135,0.160,--,11,15,13,13,4,12,3,12,13,--,Greedy,0.1
Episode,35,step,14,state,"(1, 1)",1,"(0, 1)",--,-0.006,0.308,0.175,-0.008,-0.007,0.062,0.085,0.123,0.107,--,0,16,13,0,0,1,6,1,6,--,Greedy,0.1
Episode,35,step,17,state,"(0, 1)",4,"(1, 1)",--,0.136,0.135,0.330,0.272,0.357,0.292,0.126,0.195,0.292,--,1,10,44,4,11,4,1,3,7,--,Greedy,0.1
Episode,35,step,18,state,"(1, 1)",1,"(0, 1)",--,-0.006,0.321,0.175,-0.008,-0.007,0.062,0.085,0.123,0.107,--,0,17,13,0,0,1,6,1,6,--,Greedy,0.1
Episode,35,step,21,state,"(0, 1)",8,"(1, 1)",--,0.136,0.135,0.313,0.272,0.311,0.292,0.126,0.195,0.292,--,1,10,45,4,13,4,1,3,7,--,Epsilon = 0.32,0.1
Episode,35,step,22,state,"(1, 1)",8,"(2, 1)",--,-0.006,0.309,0.175,-0.008,-0.007,0.062,0.085,0.123,0.107,--,0,18,13,0,0,1,6,1,6,--,Epsilon = 0.32,0.1
Episode,35,step,24,state,"(2, 1)",2,"(1, 2)",--,0.147,-0.190,0.258,-0.200,-0.030,0.143,-0.281,0.135,0.160,--,11,15,15,13,4,12,3,12,13,--,Greedy,-0.8
Episode,35,step,25,state,"(1, 2)",0,"(0, 2)",--,-0.080,-0.090,-0.096,-0.069,-0.088,-0.084,-0.085,-0.152,-0.135,--,2,8,1,2,1,1,1,2,2,--,Epsilon = 0.32,-0.2
Episode,35,step,27,state,"(0, 2)",2,"(0, 1)",--,-0.082,-0.125,-0.121,-0.089,-0.074,-0.087,-0.150,-0.371,-0.443,--,1,4,3,1,16,1,2,3,6,--,Epsilon = 0.32,0.8
Episode,35,step,30,state,"(0, 1)",6,"(1, 1)",--,0.136,0.135,0.313,0.272,0.299,0.292,0.191,0.195,0.286,--,1,10,45,4,14,4,2,3,8,--,Epsilon = 0.32,0.1
Episode,35,step,31,state,"(1, 1)",6,"(2, 1)",--,-0.006,0.309,0.175,-0.008,-0.007,0.062,0.085,0.123,0.168,--,0,18,13,0,0,1,6,1,7,--,Epsilon = 0.32,0.1
Episode,35,step,32,state,"(2, 1)",8,"(2, 2)",--,0.147,-0.190,-0.203,-0.200,-0.030,0.143,-0.281,0.135,0.160,--,11,15,16,13,4,12,3,12,13,--,Greedy,-0.8
Episode,35,step,35,state,"(2, 2)",1,"(2, 0)",--,-0.159,-0.135,-0.136,-0.492,-0.493,-0.194,-0.331,-0.173,-0.202,--,4,2,2,2,2,3,10,2,4,--,Greedy,-1
end
