 , , ,log2019-04-26_16-58-06,ep ,87,step ,37,r ,-0.920
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,87,step,1,state,"(1, 0)",6,"(1, 0)",--,0.222,0.234,0.209,0.196,-0.227,0.233,0.236,0.230,0.163,--,121,165,121,152,268,236,161,204,134,--,Greedy,0
Episode,87,step,5,state,"(1, 0)",8,"(2, 0)",--,0.222,0.234,0.209,0.196,-0.032,0.233,0.236,0.230,0.163,--,121,165,121,152,269,236,164,204,134,--,Epsilon = 0.32,0.1
Episode,87,step,10,state,"(2, 0)",4,"(1, 0)",--,0.214,0.219,0.204,0.198,0.227,0.145,0.205,0.188,0.137,--,176,104,231,230,154,187,110,122,83,--,Greedy,0.1
Episode,87,step,11,state,"(1, 0)",6,"(2, 0)",--,0.222,0.234,0.209,0.196,-0.032,0.233,0.236,0.230,0.190,--,121,165,121,152,269,236,164,204,135,--,Greedy,0.1
Episode,87,step,13,state,"(2, 0)",4,"(1, 0)",--,0.214,0.219,0.204,0.198,0.232,0.145,0.205,0.188,0.137,--,176,104,231,230,156,187,110,122,83,--,Greedy,0.1
Episode,87,step,14,state,"(1, 0)",6,"(2, 0)",--,0.222,0.234,0.209,0.196,-0.032,0.233,0.235,0.230,0.190,--,121,165,121,152,269,236,165,204,135,--,Greedy,0.1
Episode,87,step,18,state,"(2, 0)",4,"(1, 0)",--,0.214,0.219,0.204,0.198,0.235,0.145,0.205,0.188,0.178,--,176,104,231,230,159,187,110,122,84,--,Greedy,0.1
Episode,87,step,20,state,"(1, 0)",4,"(2, 0)",--,0.222,0.234,0.209,0.196,-0.032,0.233,0.236,0.230,0.190,--,121,165,121,152,269,236,167,204,135,--,Epsilon = 0.32,0.1
Episode,87,step,21,state,"(2, 0)",0,"(0, 0)",--,0.214,0.219,0.204,0.198,0.236,0.145,0.205,0.188,0.178,--,176,104,231,230,160,187,110,122,84,--,Epsilon = 0.32,0.1
Episode,87,step,22,state,"(0, 0)",6,"(1, 0)",--,0.211,0.134,0.213,0.111,0.199,0.183,0.232,-0.041,0.217,--,79,92,105,172,119,143,112,152,224,--,Greedy,0.1
Episode,87,step,23,state,"(1, 0)",6,"(2, 0)",--,0.222,0.234,0.209,0.196,0.081,0.233,0.236,0.230,0.190,--,121,165,121,152,270,236,167,204,135,--,Greedy,0.1
Episode,87,step,25,state,"(2, 0)",4,"(2, 1)",--,0.223,0.219,0.204,0.198,0.236,0.145,0.205,0.188,0.178,--,177,104,231,230,161,187,110,122,84,--,Greedy,-0.12
Episode,87,step,29,state,"(2, 1)",8,"(2, 2)",--,-0.241,-0.138,-0.341,-0.132,-0.051,-0.180,-0.293,-0.277,0.161,--,28,20,30,40,14,25,17,25,27,--,Greedy,-0.8
Episode,87,step,30,state,"(2, 2)",3,"(2, 22)",--,-0.471,-0.447,-0.375,0.043,-0.403,-0.545,-0.309,-0.210,-0.266,--,7,3,4,7,3,27,11,5,7,--,Greedy,-0.2
Episode,87,step,33,state,"(2, 22)",2,"(1, 40)",--,-0.105,-0.174,-0.195,0.194,-0.118,-0.236,-0.182,-0.391,-0.259,--,3,1,3,4,7,4,2,3,3,--,Epsilon = 0.32,-0.4
Episode,87,step,35,state,"(1, 40)",4,"(2, 40)",--,-0.235,-0.247,-0.087,-0.089,-0.085,-0.120,-0.132,-0.142,-0.129,--,4,2,1,1,1,2,2,2,2,--,Greedy,-0.2
Episode,87,step,36,state,"(2, 40)",1,"(1, 40)",--,0.200,-0.089,-0.332,-0.124,-0.112,0.212,-0.089,-0.083,-0.084,--,3,1,2,6,3,11,1,4,2,--,Epsilon = 0.32,-0.2
Episode,87,step,37,state,"(1, 40)",4,"(0, 40)",--,-0.235,-0.247,-0.087,-0.089,-0.082,-0.120,-0.132,-0.142,-0.129,--,4,2,1,1,2,2,2,2,2,--,Greedy,-1
end
