 , , ,log2019-04-25_09-52-17,ep ,208,step ,85,r ,4.090
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,208,step,1,state,"(1, 0)",8,"(1, 0)",--,0.219,0.227,0.231,0.229,0.212,0.231,0.227,0.231,0.232,--,395,257,452,360,651,513,498,562,464,--,Greedy,0
Episode,208,step,2,state,"(1, 0)",8,"(2, 0)",--,0.219,0.227,0.231,0.229,0.212,0.231,0.227,0.231,0.232,--,395,257,452,360,651,513,498,562,465,--,Greedy,0.1
Episode,208,step,4,state,"(2, 0)",4,"(1, 0)",--,-0.067,0.183,0.125,0.199,0.209,-0.284,0.001,-0.239,0.092,--,420,656,512,513,401,354,289,308,225,--,Greedy,0.1
Episode,208,step,12,state,"(1, 0)",2,"(0, 0)",--,0.219,0.227,0.235,0.229,0.212,0.231,0.234,0.231,0.227,--,395,257,456,360,651,513,501,562,466,--,Epsilon = 0.32,0.1
Episode,208,step,14,state,"(0, 0)",7,"(2, 0)",--,0.180,0.198,0.220,0.108,0.181,0.151,0.188,0.238,0.161,--,169,172,158,241,485,394,424,478,303,--,Greedy,0.1
Episode,208,step,16,state,"(2, 0)",0,"(0, 0)",--,-0.067,0.201,0.125,0.199,0.219,-0.284,0.001,-0.239,0.092,--,420,657,512,513,402,354,289,308,225,--,Epsilon = 0.32,0.1
Episode,208,step,20,state,"(0, 0)",7,"(2, 0)",--,0.203,0.198,0.220,0.108,0.181,0.151,0.188,0.235,0.161,--,170,172,158,241,485,394,424,481,303,--,Greedy,0.1
Episode,208,step,22,state,"(2, 0)",2,"(1, 0)",--,0.060,0.201,0.125,0.199,0.223,-0.284,0.001,-0.239,0.092,--,421,657,512,513,403,354,289,308,225,--,Epsilon = 0.32,0.1
Episode,208,step,23,state,"(1, 0)",1,"(0, 0)",--,0.219,0.227,0.236,0.229,0.212,0.231,0.234,0.231,0.227,--,395,257,457,360,651,513,501,562,466,--,Epsilon = 0.32,0.1
Episode,208,step,25,state,"(0, 0)",4,"(1, 4)",--,0.203,0.198,0.220,0.108,0.181,0.151,0.207,0.232,0.161,--,170,172,158,241,485,394,425,482,303,--,Epsilon = 0.32,-0.12
Episode,208,step,27,state,"(1, 4)",7,"(2, 0)",--,0.196,0.177,0.238,0.255,0.210,0.230,0.162,0.302,0.257,--,9,10,10,19,29,8,44,20,68,--,Greedy,0.4
Episode,208,step,32,state,"(2, 0)",4,"(1, 0)",--,0.060,0.214,0.196,0.199,0.225,-0.284,0.001,-0.042,0.092,--,421,658,514,513,404,354,289,309,225,--,Greedy,0.1
Episode,208,step,33,state,"(1, 0)",2,"(0, 0)",--,0.219,0.230,0.236,0.229,0.212,0.231,0.234,0.231,0.227,--,395,258,457,360,651,513,501,562,466,--,Greedy,0.1
Episode,208,step,34,state,"(0, 0)",7,"(1, 0)",--,0.203,0.198,0.220,0.108,0.131,0.151,0.207,0.232,0.161,--,170,172,158,241,486,394,425,482,303,--,Epsilon = 0.32,0.1
Episode,208,step,36,state,"(1, 0)",3,"(0, 0)",--,0.219,0.233,0.235,0.229,0.212,0.231,0.234,0.231,0.227,--,395,259,458,360,651,513,501,562,466,--,Epsilon = 0.32,0.1
Episode,208,step,37,state,"(0, 0)",7,"(1, 0)",--,0.203,0.198,0.220,0.108,0.131,0.151,0.207,0.234,0.161,--,170,172,158,241,486,394,425,483,303,--,Greedy,0.1
Episode,208,step,38,state,"(1, 0)",2,"(0, 0)",--,0.219,0.233,0.235,0.232,0.212,0.231,0.234,0.231,0.227,--,395,259,458,361,651,513,501,562,466,--,Greedy,0.1
Episode,208,step,39,state,"(0, 0)",7,"(1, 0)",--,0.203,0.198,0.220,0.108,0.131,0.151,0.207,0.235,0.161,--,170,172,158,241,486,394,425,484,303,--,Greedy,0.1
Episode,208,step,43,state,"(1, 0)",2,"(0, 4)",--,0.219,0.233,0.236,0.232,0.212,0.231,0.235,0.231,0.227,--,395,259,461,361,651,513,502,562,466,--,Greedy,-0.12
Episode,208,step,44,state,"(0, 4)",7,"(1, 4)",--,0.048,0.063,0.021,0.044,-0.022,0.053,0.062,0.156,0.050,--,11,27,13,18,28,34,8,47,48,--,Greedy,0.1
Episode,208,step,45,state,"(1, 4)",7,"(2, 4)",--,0.196,0.177,0.238,0.255,0.210,0.230,0.162,0.397,0.257,--,9,10,10,19,29,8,44,21,68,--,Greedy,0.1
Episode,208,step,46,state,"(2, 4)",0,"(1, 4)",--,0.364,0.377,0.438,0.397,0.399,0.431,0.521,0.438,0.419,--,22,79,15,27,12,32,81,44,15,--,Epsilon = 0.32,0.1
Episode,208,step,48,state,"(1, 4)",7,"(2, 4)",--,0.196,0.177,0.238,0.255,0.210,0.230,0.162,0.371,0.257,--,9,10,10,19,29,8,44,23,68,--,Greedy,0.1
Episode,208,step,49,state,"(2, 4)",6,"(2, 0)",--,0.350,0.377,0.438,0.397,0.399,0.431,0.521,0.438,0.419,--,23,79,15,27,12,32,81,44,15,--,Greedy,0.4
Episode,208,step,53,state,"(2, 0)",4,"(1, 0)",--,0.060,0.214,0.196,0.199,0.233,-0.284,0.099,-0.042,0.092,--,421,658,514,513,407,354,290,309,225,--,Greedy,0.1
Episode,208,step,54,state,"(1, 0)",6,"(2, 0)",--,0.219,0.233,0.125,0.232,0.212,0.231,0.235,0.231,0.227,--,395,259,462,361,651,513,502,562,466,--,Greedy,0.1
Episode,208,step,56,state,"(2, 0)",4,"(1, 0)",--,0.060,0.214,0.196,0.199,0.235,-0.284,0.099,-0.042,0.092,--,421,658,514,513,409,354,290,309,225,--,Greedy,0.1
Episode,208,step,59,state,"(1, 0)",6,"(2, 0)",--,0.219,0.233,0.125,0.234,0.212,0.231,0.236,0.231,0.227,--,395,259,462,362,651,513,504,562,466,--,Greedy,0.1
Episode,208,step,63,state,"(2, 0)",4,"(1, 0)",--,0.060,0.214,0.196,0.199,0.236,-0.065,0.099,-0.042,0.092,--,421,658,514,513,412,355,290,309,225,--,Greedy,0.1
Episode,208,step,64,state,"(1, 0)",6,"(2, 0)",--,0.219,0.233,0.125,0.234,0.212,0.231,0.236,0.231,0.227,--,395,259,462,362,651,513,505,562,466,--,Greedy,0.1
Episode,208,step,67,state,"(2, 0)",4,"(1, 0)",--,0.060,0.214,0.196,0.199,0.237,0.062,0.099,-0.042,0.092,--,421,658,514,513,414,356,290,309,225,--,Greedy,0.1
Episode,208,step,69,state,"(1, 0)",6,"(2, 0)",--,0.219,0.233,0.125,0.234,0.212,0.231,0.237,0.231,0.227,--,395,259,462,362,651,513,507,562,466,--,Greedy,0.1
Episode,208,step,71,state,"(2, 0)",4,"(2, 1)",--,0.060,0.214,0.196,0.199,0.237,0.062,0.099,-0.042,0.092,--,421,658,514,513,416,356,290,309,225,--,Greedy,-0.12
Episode,208,step,76,state,"(2, 1)",2,"(2, 2)",--,-0.095,-0.303,-0.617,-0.087,-0.298,-0.077,0.187,-0.221,-0.536,--,43,83,47,138,75,69,68,57,43,--,Epsilon = 0.32,-0.8
Episode,208,step,79,state,"(2, 2)",7,"(2, 22)",--,-0.225,-0.147,-0.288,-0.411,-0.287,-0.284,-0.193,0.234,-0.217,--,6,16,38,19,29,21,26,41,52,--,Greedy,-0.2
Episode,208,step,81,state,"(2, 22)",0,"(2, 36)",--,-0.321,-0.156,-0.360,-0.200,-0.281,-0.208,-0.206,-0.487,-0.288,--,8,11,3,14,7,8,7,4,8,--,Epsilon = 0.32,-0.2
Episode,208,step,82,state,"(2, 36)",6,"(2, 40)",--,-0.116,-0.451,-0.191,-0.145,-0.337,-0.343,-0.110,-0.190,-0.146,--,2,1,1,1,2,2,1,1,1,--,Greedy,-0.4
Episode,208,step,84,state,"(2, 40)",7,"(2, 8)",--,-0.249,-0.323,-0.291,-0.257,-0.197,-0.102,0.207,0.524,-0.197,--,10,14,12,9,19,18,33,45,18,--,Greedy,0.15
Episode,208,step,85,state,"(2, 8)",8,"(2, 0)",--,-0.010,-0.002,-0.004,-0.008,-0.005,-0.002,-0.142,-0.001,-0.001,--,0,0,0,0,0,0,2,0,0,--,Greedy,-1
end
