 , , ,log2019-04-25_09-52-07,ep ,207,step ,24,r ,-1.820
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,207,step,1,state,"(1, 0)",5,"(1, 0)",--,0.219,0.227,0.231,0.229,0.212,0.231,0.227,0.233,0.232,--,395,257,452,360,651,512,498,560,464,--,Epsilon = 0.32,0
Episode,207,step,3,state,"(1, 0)",7,"(2, 0)",--,0.219,0.227,0.231,0.229,0.212,0.231,0.227,0.234,0.232,--,395,257,452,360,651,513,498,561,464,--,Greedy,0.1
Episode,207,step,9,state,"(2, 0)",8,"(2, 1)",--,-0.067,0.183,0.125,0.151,0.209,-0.284,0.001,0.220,0.228,--,420,656,512,511,401,354,289,307,224,--,Greedy,-0.12
Episode,207,step,13,state,"(2, 1)",2,"(2, 18)",--,-0.095,-0.303,-0.541,-0.087,-0.298,-0.077,0.128,-0.221,-0.536,--,43,83,46,138,75,69,64,57,43,--,Epsilon = 0.32,-0.8
Episode,207,step,14,state,"(2, 18)",7,"(2, 22)",--,-0.156,-0.088,-0.058,-0.144,-0.134,-0.130,-0.087,-0.042,0.134,--,2,6,3,2,1,1,1,2,4,--,Epsilon = 0.32,-0.2
Episode,207,step,17,state,"(2, 22)",6,"(1, 22)",--,-0.321,-0.156,-0.360,-0.200,-0.281,-0.208,-0.140,-0.487,-0.288,--,8,11,3,14,7,8,5,4,8,--,Epsilon = 0.32,-0.2
Episode,207,step,18,state,"(1, 22)",4,"(2, 38)",--,-0.136,-0.116,-0.105,-0.107,0.069,-0.513,-0.169,-0.079,-0.106,--,2,3,2,11,5,6,1,3,2,--,Greedy,-0.4
Episode,207,step,19,state,"(2, 38)",8,"(2, 40)",--,-0.422,-0.163,-0.421,-0.105,-0.008,-0.057,-0.008,-0.025,-0.006,--,1,1,1,1,0,1,0,1,0,--,Greedy,-0.2
Episode,207,step,22,state,"(2, 40)",7,"(2, 0)",--,-0.249,-0.323,-0.291,-0.257,-0.197,-0.252,0.207,0.232,-0.197,--,10,14,12,9,19,17,33,44,18,--,Greedy,0.8
Episode,207,step,24,state,"(2, 0)",7,"(2, 0)",--,-0.067,0.183,0.125,0.183,0.209,-0.284,0.001,0.220,0.092,--,420,656,512,512,401,354,289,307,225,--,Greedy,-1
end
