 , , ,log2019-04-26_16-52-58,ep ,54,step ,43,r ,-3.890
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,54,step,1,state,"(1, 0)",1,"(1, 0)",--,0.234,0.235,0.218,0.229,0.235,0.138,0.163,0.227,0.233,--,65,124,49,79,245,158,79,122,66,--,Greedy,0
Episode,54,step,2,state,"(1, 0)",1,"(0, 0)",--,0.234,0.235,0.218,0.229,0.235,0.138,0.163,0.227,0.233,--,65,125,49,79,245,158,79,122,66,--,Greedy,0.1
Episode,54,step,6,state,"(0, 0)",4,"(0, 4)",--,0.099,0.214,0.190,0.187,0.215,0.098,0.189,0.116,-0.079,--,56,47,56,71,61,64,63,76,181,--,Greedy,-0.12
Episode,54,step,7,state,"(0, 4)",3,"(0, 20)",--,0.018,0.061,0.064,0.051,0.065,-0.271,0.030,-0.031,0.048,--,4,4,8,5,20,22,2,1,3,--,Epsilon = 0.32,-0.12
Episode,54,step,15,state,"(0, 20)",7,"(1, 20)",--,0.202,0.223,0.210,0.245,0.208,0.207,0.235,0.222,0.245,--,25,15,17,23,8,27,12,21,74,--,Epsilon = 0.32,0.1
Episode,54,step,16,state,"(1, 20)",2,"(1, 21)",--,0.249,0.266,0.265,0.287,0.287,0.370,0.339,0.378,0.242,--,17,7,14,15,15,40,31,80,5,--,Epsilon = 0.32,0.1
Episode,54,step,17,state,"(1, 21)",7,"(1, 25)",--,-0.005,-0.007,-0.008,-0.008,-0.005,-0.279,-0.004,-0.003,-0.005,--,0,0,0,0,0,6,0,0,0,--,Greedy,-0.8
Episode,54,step,18,state,"(1, 25)",2,"(2, 41)",--,-0.007,-0.006,-0.003,-0.010,-0.005,-0.004,-0.169,-0.007,-0.005,--,0,0,0,0,0,0,1,0,0,--,Greedy,-0.4
Episode,54,step,19,state,"(2, 41)",0,"(0, 41)",--,-0.273,-0.294,-0.294,-0.293,-0.293,-0.302,-0.278,-0.279,-0.292,--,5,6,6,5,5,5,5,5,5,--,Greedy,-0.2
Episode,54,step,21,state,"(0, 41)",7,"(2, 41)",--,-0.544,-0.552,-0.309,-0.324,-0.323,-0.300,-0.710,-0.251,-0.283,--,4,12,8,5,5,4,4,12,10,--,Greedy,-0.2
Episode,54,step,25,state,"(2, 41)",3,"(2, 40)",--,-0.292,-0.294,-0.294,-0.293,-0.293,-0.302,-0.333,-0.314,-0.292,--,6,6,6,5,5,5,7,6,5,--,Epsilon = 0.32,-0.2
Episode,54,step,27,state,"(2, 40)",5,"(1, 40)",--,-0.332,-0.089,-0.332,-0.033,-0.036,0.392,-0.089,-0.083,-0.088,--,2,1,2,3,2,6,1,4,1,--,Greedy,-0.2
Episode,54,step,28,state,"(1, 40)",0,"(0, 40)",--,-0.110,-0.010,-0.087,-0.089,-0.085,-0.120,-0.070,-0.029,-0.008,--,1,0,1,1,1,2,1,1,0,--,Epsilon = 0.32,-0.2
Episode,54,step,30,state,"(0, 40)",8,"(0, 41)",--,-0.154,-0.174,-0.201,-0.197,-0.423,-0.189,-0.172,-0.158,-0.152,--,2,2,2,3,1,2,2,2,2,--,Greedy,-0.2
Episode,54,step,31,state,"(0, 41)",8,"(2, 41)",--,-0.544,-0.552,-0.309,-0.324,-0.323,-0.300,-0.710,-0.297,-0.283,--,4,12,8,5,5,4,4,13,10,--,Greedy,-0.2
Episode,54,step,33,state,"(2, 41)",2,"(1, 40)",--,-0.292,-0.294,-0.294,-0.214,-0.293,-0.302,-0.333,-0.314,-0.292,--,6,6,6,7,5,5,7,6,5,--,Epsilon = 0.32,-0.2
Episode,54,step,34,state,"(1, 40)",1,"(0, 41)",--,-0.182,-0.010,-0.087,-0.089,-0.085,-0.120,-0.070,-0.029,-0.008,--,2,0,1,1,1,2,1,1,0,--,Epsilon = 0.32,-0.2
Episode,54,step,35,state,"(0, 41)",3,"(0, 33)",--,-0.544,-0.552,-0.309,-0.324,-0.323,-0.300,-0.710,-0.297,-0.287,--,4,12,8,5,5,4,4,13,11,--,Epsilon = 0.32,0.15
Episode,54,step,36,state,"(0, 33)",6,"(0, 1)",--,-0.008,-0.009,-0.007,-0.009,-0.079,-0.005,0.384,-0.087,-0.007,--,0,0,1,0,1,0,1,1,0,--,Greedy,0.8
Episode,54,step,38,state,"(0, 1)",2,"(0, 2)",--,-0.112,0.404,0.407,0.289,0.299,0.297,0.220,0.234,0.293,--,5,15,68,10,14,15,5,4,12,--,Greedy,-0.8
Episode,54,step,42,state,"(0, 2)",4,"(1, 0)",--,-0.209,-0.144,-0.500,-0.214,0.051,-0.212,-0.207,-0.320,-0.363,--,3,7,9,3,22,3,3,4,7,--,Epsilon = 0.32,0.8
Episode,54,step,43,state,"(1, 0)",4,"(0, 0)",--,0.234,0.229,0.218,0.229,0.235,0.138,0.163,0.227,0.233,--,65,126,49,79,245,158,79,122,66,--,Greedy,-1
end
