 , , ,log2019-04-25_09-47-23,ep ,178,step ,36,r ,-0.320
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,178,step,1,state,"(1, 0)",1,"(1, 0)",--,0.235,0.234,0.230,0.237,0.146,0.236,0.197,0.237,0.185,--,323,226,405,338,564,450,432,486,389,--,Epsilon = 0.32,0
Episode,178,step,4,state,"(1, 0)",7,"(2, 0)",--,0.235,0.234,0.230,0.237,0.146,0.236,0.197,0.238,0.185,--,323,227,405,338,564,450,432,488,389,--,Greedy,0.1
Episode,178,step,6,state,"(2, 0)",2,"(1, 0)",--,0.202,0.171,0.238,0.205,0.219,0.207,0.214,0.217,-0.087,--,370,527,434,472,356,305,255,266,182,--,Greedy,0.1
Episode,178,step,8,state,"(1, 0)",7,"(2, 0)",--,0.235,0.234,0.230,0.237,0.146,0.236,0.197,0.238,0.185,--,323,227,405,338,564,450,432,490,389,--,Greedy,0.1
Episode,178,step,12,state,"(2, 0)",6,"(1, 0)",--,0.217,0.171,0.238,0.205,0.219,0.207,0.214,0.217,0.050,--,371,527,436,472,356,305,255,266,183,--,Epsilon = 0.32,0.1
Episode,178,step,13,state,"(1, 0)",7,"(2, 0)",--,0.235,0.234,0.230,0.237,0.146,0.236,0.197,0.238,0.185,--,323,227,405,338,564,450,432,491,389,--,Greedy,0.1
Episode,178,step,15,state,"(2, 0)",3,"(1, 0)",--,0.217,0.171,0.238,0.219,0.219,0.207,0.224,0.217,0.050,--,371,527,436,473,356,305,256,266,183,--,Epsilon = 0.32,0.1
Episode,178,step,17,state,"(1, 0)",7,"(2, 0)",--,0.235,0.234,0.230,0.237,0.146,0.236,0.197,0.238,0.185,--,323,227,405,338,564,450,432,493,389,--,Epsilon = 0.32,0.1
Episode,178,step,20,state,"(2, 0)",2,"(1, 1)",--,0.217,0.171,0.238,0.227,0.219,0.207,0.230,0.217,0.050,--,371,527,437,474,356,305,257,266,183,--,Greedy,-0.12
Episode,178,step,22,state,"(1, 1)",5,"(2, 1)",--,0.134,0.210,-0.019,-0.259,-0.259,-0.031,0.057,-0.113,0.118,--,80,68,40,19,20,38,17,27,14,--,Epsilon = 0.32,0.1
Episode,178,step,27,state,"(2, 1)",7,"(2, 2)",--,-0.711,-0.433,-0.541,-0.055,-0.146,-0.089,-0.318,0.045,-0.215,--,32,71,46,117,52,55,59,44,40,--,Greedy,-0.8
Episode,178,step,29,state,"(2, 2)",3,"(2, 22)",--,-0.283,-0.236,-0.263,-0.155,-0.299,-0.284,-0.246,-0.215,-0.250,--,5,10,31,10,27,21,24,28,43,--,Greedy,-0.2
Episode,178,step,31,state,"(2, 22)",3,"(0, 22)",--,-0.321,0.295,-0.360,-0.147,-0.281,-0.208,-0.301,-0.487,-0.288,--,8,5,3,12,7,8,3,4,8,--,Epsilon = 0.32,-0.2
Episode,178,step,32,state,"(0, 22)",8,"(1, 36)",--,-0.002,-0.007,-0.085,-0.151,-0.005,-0.166,-0.104,0.029,-0.085,--,1,0,1,8,0,3,2,6,2,--,Epsilon = 0.32,-0.2
Episode,178,step,33,state,"(1, 36)",8,"(2, 40)",--,-0.009,-0.008,-0.002,-0.006,-0.008,-0.004,-0.141,-0.010,-0.004,--,0,0,0,0,0,0,1,0,0,--,Epsilon = 0.32,-0.4
Episode,178,step,35,state,"(2, 40)",2,"(2, 0)",--,-0.297,-0.474,-0.208,-0.257,-0.220,-0.252,-0.227,-0.226,-0.233,--,8,13,9,9,17,17,11,30,17,--,Greedy,0.8
Episode,178,step,36,state,"(2, 0)",3,"(2, 0)",--,0.217,0.171,0.139,0.227,0.219,0.207,0.230,0.217,0.050,--,371,527,438,474,356,305,257,266,183,--,Epsilon = 0.32,-1
end
