 , , ,log2019-04-26_17-19-04,ep ,220,step ,30,r ,-0.570
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,220,step,1,state,"(1, 0)",8,"(1, 0)",--,0.225,0.226,0.211,0.223,0.215,0.233,0.210,0.153,0.234,--,290,421,361,538,544,526,497,508,536,--,Greedy,0
Episode,220,step,3,state,"(1, 0)",7,"(2, 0)",--,0.225,0.226,0.211,0.223,0.215,0.233,0.210,0.153,0.235,--,290,421,361,538,544,526,497,508,538,--,Epsilon = 0.32,0.1
Episode,220,step,5,state,"(2, 0)",4,"(1, 0)",--,0.203,0.184,0.100,0.074,0.236,0.117,0.167,0.202,0.162,--,555,460,541,628,437,459,322,266,296,--,Epsilon = 0.32,0.1
Episode,220,step,8,state,"(1, 0)",8,"(2, 0)",--,0.225,0.226,0.211,0.228,0.215,0.233,0.210,0.188,0.236,--,290,421,361,539,544,526,497,509,539,--,Greedy,0.1
Episode,220,step,15,state,"(2, 0)",4,"(1, 0)",--,0.203,0.184,0.100,0.074,0.237,0.168,0.196,0.217,0.162,--,555,460,541,628,441,460,323,267,296,--,Greedy,0.1
Episode,220,step,17,state,"(1, 0)",8,"(2, 1)",--,0.225,0.226,0.211,0.228,0.215,0.233,0.210,0.188,0.236,--,290,421,361,539,544,526,497,509,541,--,Greedy,-0.12
Episode,220,step,21,state,"(2, 1)",6,"(2, 2)",--,-0.235,-0.181,0.027,-0.198,-0.236,-0.162,0.148,-0.459,-0.033,--,84,93,69,103,68,41,52,53,64,--,Greedy,-0.8
Episode,220,step,22,state,"(2, 2)",7,"(2, 18)",--,-0.358,-0.288,-0.316,-0.541,-0.272,-0.441,-0.146,-0.306,-0.314,--,26,16,28,23,12,34,21,59,12,--,Epsilon = 0.32,-0.2
Episode,220,step,23,state,"(2, 18)",6,"(2, 22)",--,-0.106,-0.136,0.016,-0.102,-0.088,-0.119,-0.127,-0.119,-0.144,--,1,2,2,5,1,1,1,5,1,--,Epsilon = 0.32,-0.2
Episode,220,step,25,state,"(2, 22)",0,"(2, 40)",--,-0.297,-0.319,-0.295,-0.273,-0.272,-0.262,-0.291,-0.562,-0.259,--,13,6,5,12,11,5,11,5,3,--,Epsilon = 0.32,-0.4
Episode,220,step,26,state,"(2, 40)",2,"(1, 40)",--,-0.323,-0.177,-0.332,-0.173,0.023,-0.553,-0.244,-0.509,-0.408,--,6,8,2,14,18,17,7,6,4,--,Epsilon = 0.32,-0.2
Episode,220,step,28,state,"(1, 40)",7,"(2, 8)",--,-0.235,-0.247,-0.288,-0.220,-0.510,-0.408,-0.341,-0.171,-0.215,--,4,2,4,4,3,7,6,7,4,--,Greedy,0.15
Episode,220,step,29,state,"(2, 8)",1,"(1, 0)",--,-0.002,-0.005,-0.364,-0.006,-0.372,-0.004,-0.006,-0.005,-0.006,--,0,0,1,0,1,0,0,0,0,--,Epsilon = 0.32,0.8
Episode,220,step,30,state,"(1, 0)",2,"(2, 0)",--,0.225,0.226,0.211,0.228,0.215,0.233,0.210,0.188,0.113,--,290,421,361,539,544,526,497,509,542,--,Epsilon = 0.32,-1
end
