 , , ,log2019-04-25_09-44-36,ep ,156,step ,51,r ,-0.290
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,156,step,1,state,"(1, 0)",3,"(1, 0)",--,0.230,0.231,0.235,0.236,0.235,0.102,0.227,0.233,0.232,--,296,191,339,298,506,402,396,448,349,--,Greedy,0
Episode,156,step,5,state,"(1, 0)",3,"(0, 0)",--,0.230,0.231,0.235,0.237,0.235,0.102,0.227,0.233,0.232,--,296,191,339,302,506,402,396,448,349,--,Greedy,0.1
Episode,156,step,8,state,"(0, 0)",2,"(0, 4)",--,-0.047,0.218,0.236,0.098,0.206,0.171,0.097,0.185,0.231,--,139,117,122,194,392,298,351,311,261,--,Greedy,-0.12
Episode,156,step,9,state,"(0, 4)",7,"(0, 20)",--,0.084,0.054,-0.133,0.052,0.067,0.095,0.030,0.097,0.050,--,9,25,11,10,25,19,4,33,48,--,Greedy,-0.12
Episode,156,step,11,state,"(0, 20)",6,"(2, 20)",--,0.225,-0.155,0.229,-0.077,-0.245,-0.011,0.232,0.057,0.168,--,59,33,32,48,54,100,39,168,110,--,Greedy,0.1
Episode,156,step,13,state,"(2, 20)",3,"(1, 20)",--,-0.196,0.292,-0.079,-0.243,0.065,0.249,-0.027,0.250,-0.228,--,129,102,133,139,141,225,108,194,118,--,Epsilon = 0.32,0.1
Episode,156,step,14,state,"(1, 20)",8,"(2, 20)",--,-0.205,0.246,0.248,0.248,0.155,0.073,0.248,0.245,0.248,--,36,49,44,42,91,86,179,111,142,--,Greedy,0.1
Episode,156,step,16,state,"(2, 20)",1,"(0, 20)",--,-0.196,0.282,-0.079,-0.039,0.065,0.249,-0.027,0.250,-0.228,--,129,103,133,140,141,225,108,194,118,--,Greedy,0.1
Episode,156,step,22,state,"(0, 20)",6,"(0, 41)",--,0.238,0.110,0.229,-0.077,-0.245,-0.011,0.248,0.057,0.168,--,61,35,32,48,54,100,41,168,110,--,Greedy,-0.8
Episode,156,step,24,state,"(0, 41)",6,"(2, 41)",--,-0.781,-0.502,-0.679,-0.505,-0.682,-0.576,-0.472,-0.605,-0.514,--,18,7,8,21,14,9,23,7,20,--,Greedy,-0.2
Episode,156,step,27,state,"(2, 41)",3,"(1, 41)",--,-0.425,-0.402,-0.398,-0.079,-0.528,-0.393,-0.396,-0.310,-0.399,--,4,11,10,25,9,19,9,12,11,--,Greedy,-0.2
Episode,156,step,29,state,"(1, 41)",3,"(2, 41)",--,-0.432,-0.420,-0.423,-0.423,-0.498,-0.481,-0.426,-0.393,-0.587,--,5,16,9,15,8,5,13,16,13,--,Epsilon = 0.32,-0.2
Episode,156,step,30,state,"(2, 41)",3,"(1, 41)",--,-0.425,-0.402,-0.398,-0.221,-0.528,-0.393,-0.396,-0.310,-0.399,--,4,11,10,26,9,19,9,12,11,--,Greedy,-0.2
Episode,156,step,31,state,"(1, 41)",3,"(0, 41)",--,-0.432,-0.420,-0.423,-0.383,-0.498,-0.481,-0.426,-0.393,-0.587,--,5,16,9,16,8,5,13,16,13,--,Greedy,-0.2
Episode,156,step,32,state,"(0, 41)",6,"(1, 41)",--,-0.781,-0.502,-0.679,-0.505,-0.682,-0.576,-0.356,-0.605,-0.514,--,18,7,8,21,14,9,24,7,20,--,Greedy,-0.2
Episode,156,step,35,state,"(1, 41)",5,"(2, 2)",--,-0.432,-0.420,-0.423,-0.408,-0.498,-0.459,-0.426,-0.393,-0.587,--,5,16,9,18,8,6,13,16,13,--,Epsilon = 0.32,0.15
Episode,156,step,37,state,"(2, 2)",8,"(2, 1)",--,-0.321,-0.446,-0.297,-0.274,-0.299,-0.495,-0.203,-0.232,0.172,--,4,9,29,9,27,20,23,27,23,--,Greedy,0.8
Episode,156,step,42,state,"(2, 1)",4,"(1, 1)",--,-0.711,-0.248,-0.245,-0.187,0.205,-0.206,-0.052,-0.309,-0.242,--,32,65,43,116,40,54,53,40,24,--,Epsilon = 0.32,0.1
Episode,156,step,43,state,"(1, 1)",7,"(2, 1)",--,-0.033,0.073,-0.019,-0.259,-0.259,-0.183,-0.072,0.142,0.042,--,79,64,40,19,20,37,16,23,13,--,Greedy,0.1
Episode,156,step,46,state,"(2, 1)",4,"(1, 0)",--,-0.711,-0.248,-0.245,-0.187,0.209,-0.206,-0.052,-0.309,-0.242,--,32,65,43,116,43,54,53,40,24,--,Greedy,0.4
Episode,156,step,48,state,"(1, 0)",3,"(2, 0)",--,0.230,0.231,0.235,0.237,0.235,0.102,0.227,0.235,0.232,--,296,191,339,303,506,402,396,449,349,--,Greedy,0.1
Episode,156,step,49,state,"(2, 0)",2,"(1, 0)",--,0.209,0.130,0.232,0.204,0.184,0.132,0.173,0.121,0.119,--,327,488,361,437,336,291,221,240,170,--,Greedy,0.1
Episode,156,step,50,state,"(1, 0)",3,"(0, 0)",--,0.230,0.231,0.235,0.236,0.235,0.102,0.227,0.235,0.232,--,296,191,339,304,506,402,396,449,349,--,Greedy,0.1
Episode,156,step,51,state,"(0, 0)",8,"(0, 1)",--,-0.047,0.218,0.110,0.098,0.206,0.171,0.097,0.185,0.231,--,139,117,123,194,392,298,351,311,261,--,Greedy,-1
end
