 , , ,log2019-04-26_16-46-40,ep ,15,step ,85,r ,6.500
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,15,step,1,state,"(1, 0)",4,"(1, 0)",--,0.216,0.222,0.217,0.219,0.225,0.144,0.202,0.223,0.223,--,14,6,6,10,18,94,6,42,7,--,Greedy,0
Episode,15,step,4,state,"(1, 0)",8,"(2, 0)",--,0.216,0.225,0.217,0.224,0.225,0.144,0.202,0.223,0.223,--,14,7,6,11,19,94,6,42,7,--,Epsilon = 0.32,0.1
Episode,15,step,6,state,"(2, 0)",2,"(1, 0)",--,0.103,0.040,0.230,0.170,0.129,0.087,0.113,0.141,0.161,--,14,18,38,5,18,29,11,29,13,--,Greedy,0.1
Episode,15,step,7,state,"(1, 0)",2,"(0, 0)",--,0.216,0.225,0.217,0.224,0.225,0.144,0.202,0.223,0.227,--,14,7,6,11,19,94,6,42,8,--,Epsilon = 0.32,0.1
Episode,15,step,11,state,"(0, 0)",8,"(2, 0)",--,0.155,0.136,0.082,0.075,0.140,0.085,0.175,-0.239,0.191,--,2,8,1,11,2,6,3,36,4,--,Greedy,0.1
Episode,15,step,13,state,"(2, 0)",3,"(1, 0)",--,0.103,0.040,0.232,0.170,0.129,0.087,0.113,0.141,0.161,--,14,18,40,5,18,29,11,29,13,--,Epsilon = 0.32,0.1
Episode,15,step,15,state,"(1, 0)",8,"(2, 0)",--,0.216,0.225,0.212,0.224,0.225,0.144,0.202,0.223,0.229,--,14,7,7,11,19,94,6,42,9,--,Greedy,0.1
Episode,15,step,17,state,"(2, 0)",2,"(1, 0)",--,0.103,0.040,0.233,0.196,0.129,0.087,0.113,0.141,0.161,--,14,18,41,6,18,29,11,29,13,--,Greedy,0.1
Episode,15,step,19,state,"(1, 0)",8,"(2, 0)",--,0.216,0.225,0.212,0.224,0.225,0.144,0.202,0.223,0.232,--,14,7,7,11,19,94,6,42,11,--,Greedy,0.1
Episode,15,step,22,state,"(2, 0)",2,"(1, 0)",--,0.103,0.040,0.234,0.196,0.129,0.087,0.165,0.141,0.161,--,14,18,43,6,18,29,12,29,13,--,Greedy,0.1
Episode,15,step,24,state,"(1, 0)",4,"(2, 0)",--,0.216,0.225,0.212,0.224,0.225,0.144,0.202,0.223,0.235,--,14,7,7,11,19,94,6,42,13,--,Epsilon = 0.32,0.1
Episode,15,step,25,state,"(2, 0)",2,"(1, 0)",--,0.103,0.040,0.235,0.196,0.129,0.087,0.165,0.141,0.161,--,14,18,44,6,18,29,12,29,13,--,Greedy,0.1
Episode,15,step,26,state,"(1, 0)",8,"(2, 0)",--,0.216,0.225,0.212,0.224,0.230,0.144,0.202,0.223,0.235,--,14,7,7,11,20,94,6,42,13,--,Greedy,0.1
Episode,15,step,27,state,"(2, 0)",2,"(1, 0)",--,0.103,0.040,0.235,0.196,0.129,0.087,0.165,0.141,0.161,--,14,18,45,6,18,29,12,29,13,--,Greedy,0.1
Episode,15,step,28,state,"(1, 0)",4,"(0, 0)",--,0.216,0.225,0.212,0.224,0.230,0.144,0.202,0.223,0.235,--,14,7,7,11,20,94,6,42,14,--,Epsilon = 0.32,0.1
Episode,15,step,29,state,"(0, 0)",8,"(1, 0)",--,0.155,0.136,0.082,0.075,0.140,0.085,0.175,-0.239,0.209,--,2,8,1,11,2,6,3,36,5,--,Greedy,0.1
Episode,15,step,30,state,"(1, 0)",8,"(2, 0)",--,0.216,0.225,0.212,0.224,0.226,0.144,0.202,0.223,0.235,--,14,7,7,11,21,94,6,42,14,--,Greedy,0.1
Episode,15,step,33,state,"(2, 0)",6,"(2, 1)",--,0.103,0.040,0.236,0.196,0.129,0.087,0.165,0.141,0.193,--,14,18,47,6,18,29,12,29,14,--,Epsilon = 0.32,-0.12
Episode,15,step,35,state,"(2, 1)",0,"(0, 1)",--,-0.105,0.034,-0.336,-0.010,-0.192,-0.093,-0.281,-0.475,-0.209,--,4,1,7,0,3,10,3,8,10,--,Epsilon = 0.32,0.1
Episode,15,step,38,state,"(0, 1)",2,"(0, 0)",--,-0.006,-0.003,0.361,-0.009,-0.000,-0.005,-0.007,0.088,-0.003,--,0,0,10,0,0,0,0,1,0,--,Epsilon = 0.32,0.4
Episode,15,step,40,state,"(0, 0)",8,"(1, 0)",--,0.155,0.136,0.082,0.075,0.140,0.085,0.175,-0.239,0.224,--,2,8,1,11,2,6,3,36,7,--,Greedy,0.1
Episode,15,step,41,state,"(1, 0)",8,"(2, 0)",--,0.216,0.225,0.212,0.224,0.226,0.144,0.202,0.223,0.236,--,14,7,7,11,21,94,6,42,15,--,Greedy,0.1
Episode,15,step,43,state,"(2, 0)",2,"(1, 1)",--,0.103,0.040,0.237,0.196,0.129,0.087,0.043,0.141,0.193,--,14,18,48,6,18,29,13,29,14,--,Greedy,-0.12
Episode,15,step,44,state,"(1, 1)",2,"(0, 1)",--,-0.006,-0.009,0.253,-0.008,-0.007,0.062,-0.269,-0.010,-0.181,--,0,0,4,0,0,1,4,0,4,--,Greedy,0.1
Episode,15,step,46,state,"(0, 1)",2,"(0, 0)",--,-0.006,0.145,0.431,-0.009,-0.000,-0.005,-0.007,0.088,-0.003,--,0,1,11,0,0,0,0,1,0,--,Greedy,0.4
Episode,15,step,49,state,"(0, 0)",8,"(2, 0)",--,0.155,0.136,0.082,0.075,0.140,0.085,0.199,-0.239,0.231,--,2,8,1,11,2,6,4,36,9,--,Greedy,0.1
Episode,15,step,51,state,"(2, 0)",3,"(1, 0)",--,0.103,0.040,0.148,0.203,0.129,0.087,0.043,0.141,0.193,--,14,18,49,7,18,29,13,29,14,--,Greedy,0.1
Episode,15,step,53,state,"(1, 0)",8,"(2, 0)",--,0.216,0.225,0.212,0.224,0.226,0.144,0.202,0.223,0.237,--,14,7,7,11,21,94,6,42,17,--,Greedy,0.1
Episode,15,step,54,state,"(2, 0)",3,"(2, 1)",--,0.103,0.040,0.148,0.217,0.129,0.087,0.043,0.141,0.193,--,14,18,49,8,18,29,13,29,14,--,Greedy,-0.12
