 , , ,log2019-04-26_17-11-05,ep ,177,step ,36,r ,0.340
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,177,step,1,state,"(1, 0)",6,"(1, 0)",--,0.236,0.237,0.238,0.237,0.147,0.235,0.238,0.181,0.227,--,232,274,294,381,472,452,400,378,430,--,Greedy,0
Episode,177,step,5,state,"(1, 0)",6,"(2, 0)",--,0.236,0.237,0.238,0.237,0.185,0.235,0.238,0.181,0.227,--,232,274,294,381,473,452,403,378,430,--,Greedy,0.1
Episode,177,step,14,state,"(2, 0)",6,"(2, 1)",--,0.098,0.082,0.106,0.185,0.207,0.228,0.237,0.230,0.124,--,379,330,466,472,357,374,246,186,233,--,Greedy,-0.12
Episode,177,step,16,state,"(2, 1)",3,"(1, 1)",--,-0.031,-0.201,-0.238,0.016,-0.379,-0.162,-0.316,-0.000,-0.192,--,78,59,53,73,60,41,43,41,63,--,Greedy,0.1
Episode,177,step,17,state,"(1, 1)",3,"(0, 1)",--,-0.029,-0.174,0.021,0.214,0.017,0.072,-0.196,-0.280,-0.149,--,24,76,53,35,21,13,22,17,35,--,Greedy,0.1
Episode,177,step,20,state,"(0, 1)",5,"(0, 0)",--,0.231,0.409,-0.268,0.327,0.258,0.374,0.114,-0.011,0.281,--,37,70,78,61,51,35,51,24,31,--,Epsilon = 0.32,0.4
Episode,177,step,22,state,"(0, 0)",7,"(2, 0)",--,0.221,0.233,0.184,0.060,0.222,0.051,0.192,0.238,0.225,--,144,161,171,262,325,275,326,340,354,--,Greedy,0.1
Episode,177,step,25,state,"(2, 0)",7,"(2, 1)",--,0.098,0.082,0.106,0.206,0.207,0.228,0.091,0.231,0.124,--,379,330,466,473,357,374,247,187,233,--,Greedy,-0.12
Episode,177,step,27,state,"(2, 1)",3,"(1, 1)",--,-0.031,-0.201,-0.238,0.127,-0.379,-0.162,-0.316,-0.000,-0.192,--,78,59,53,75,60,41,43,41,63,--,Greedy,0.1
Episode,177,step,28,state,"(1, 1)",7,"(2, 2)",--,-0.029,-0.174,0.021,0.285,0.017,0.072,-0.196,-0.280,-0.149,--,24,76,53,36,21,13,22,17,35,--,Epsilon = 0.32,-0.8
Episode,177,step,32,state,"(2, 2)",1,"(1, 2)",--,-0.219,-0.183,-0.220,-0.225,-0.228,-0.241,-0.261,-0.575,-0.314,--,14,13,25,19,7,29,16,53,12,--,Greedy,-0.2
Episode,177,step,34,state,"(1, 2)",7,"(2, 0)",--,-0.275,-0.288,-0.247,-0.281,-0.248,-0.258,-0.288,-0.238,-0.265,--,20,20,16,12,12,9,7,19,8,--,Greedy,0.8
Episode,177,step,35,state,"(2, 0)",5,"(2, 16)",--,0.098,0.082,0.106,0.206,0.207,0.228,0.091,0.109,0.124,--,379,330,466,473,357,374,247,188,233,--,Greedy,-0.12
Episode,177,step,36,state,"(2, 16)",2,"(2, 20)",--,-0.313,-0.008,0.047,-0.007,-0.506,-0.008,-0.319,-0.274,-0.004,--,1,1,1,0,3,0,1,2,0,--,Greedy,-1
end
