 , , ,log2019-04-25_09-18-58,ep ,8,step ,60,r ,-0.790
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,8,step,1,state,"(1, 0)",0,"(1, 0)",--,0.168,0.083,0.000,0.000,0.128,0.000,0.000,0.115,0.089,--,17,1,0,1,3,0,0,3,1,--,Greedy,0
Episode,8,step,3,state,"(1, 0)",0,"(0, 0)",--,0.180,0.083,0.000,0.000,0.128,0.000,0.000,0.115,0.089,--,19,1,0,1,3,0,0,3,1,--,Greedy,0.1
Episode,8,step,6,state,"(0, 0)",2,"(0, 4)",--,-0.005,-0.009,0.122,-0.010,-0.295,0.071,-0.067,0.074,0.069,--,4,0,11,0,5,5,3,1,1,--,Greedy,-0.12
Episode,8,step,7,state,"(0, 4)",2,"(0, 20)",--,-0.010,-0.006,-0.005,-0.008,-0.024,-0.008,-0.008,-0.007,-0.042,--,0,1,0,0,1,4,0,0,2,--,Greedy,-0.12
Episode,8,step,11,state,"(0, 20)",5,"(1, 20)",--,-0.053,-0.004,0.155,0.115,0.104,0.175,0.037,-0.009,-0.005,--,27,0,3,2,2,4,1,0,0,--,Greedy,0.1
Episode,8,step,12,state,"(1, 20)",6,"(2, 20)",--,-0.003,-0.004,-0.001,-0.001,0.038,-0.002,0.099,-0.007,0.090,--,0,0,0,0,1,0,1,0,2,--,Greedy,0.1
Episode,8,step,14,state,"(2, 20)",1,"(0, 20)",--,0.251,-0.004,-0.004,-0.009,-0.005,0.178,-0.002,-0.001,-0.009,--,5,0,0,0,0,1,0,0,0,--,Epsilon = 0.32,0.1
Episode,8,step,16,state,"(0, 20)",5,"(1, 20)",--,-0.053,-0.004,0.155,0.115,0.104,0.180,0.037,-0.009,-0.005,--,27,0,3,2,2,6,1,0,0,--,Greedy,0.1
Episode,8,step,17,state,"(1, 20)",6,"(2, 20)",--,-0.003,-0.004,-0.001,-0.001,0.038,-0.002,0.162,-0.007,0.090,--,0,0,0,0,1,0,2,0,2,--,Greedy,0.1
Episode,8,step,18,state,"(2, 20)",0,"(1, 20)",--,0.251,0.080,-0.004,-0.009,-0.005,0.178,-0.002,-0.001,-0.009,--,5,1,0,0,0,1,0,0,0,--,Greedy,0.1
