 , , ,log2019-04-25_09-18-34,ep ,2,step ,33,r ,-0.340
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,2,step,1,state,"(1, 0)",0,"(1, 0)",--,0.103,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,--,4,0,0,1,0,0,0,0,0,--,Greedy,0
Episode,2,step,5,state,"(1, 0)",0,"(0, 0)",--,0.146,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.000,--,7,0,0,1,1,0,0,0,0,--,Greedy,0.1
Episode,2,step,6,state,"(0, 0)",7,"(1, 0)",--,-0.005,-0.009,0.084,-0.010,0.061,-0.000,-0.027,-0.007,-0.010,--,0,0,2,0,1,0,2,0,0,--,Epsilon = 0.32,0.1
Episode,2,step,7,state,"(1, 0)",7,"(2, 0)",--,0.147,0.000,0.000,0.000,0.078,0.000,0.000,0.000,0.000,--,8,0,0,1,1,0,0,0,0,--,Epsilon = 0.32,0.1
Episode,2,step,13,state,"(2, 0)",0,"(0, 0)",--,-0.006,0.061,0.061,-0.005,-0.007,0.042,-0.008,0.083,-0.003,--,0,1,1,0,0,1,0,2,0,--,Epsilon = 0.32,0.1
Episode,2,step,18,state,"(0, 0)",6,"(0, 4)",--,0.072,-0.009,0.133,-0.010,0.061,-0.000,-0.027,0.074,0.069,--,1,0,4,0,1,0,2,1,1,--,Epsilon = 0.32,-0.12
Episode,2,step,19,state,"(0, 4)",5,"(1, 4)",--,-0.010,-0.008,-0.005,-0.008,-0.009,-0.003,-0.008,-0.007,-0.052,--,0,0,0,0,0,0,0,0,1,--,Greedy,0.1
Episode,2,step,20,state,"(1, 4)",4,"(2, 4)",--,-0.007,-0.009,-0.004,-0.003,0.041,-0.008,0.037,-0.006,-0.008,--,0,0,0,0,1,0,1,0,0,--,Epsilon = 0.32,0.1
Episode,2,step,21,state,"(2, 4)",1,"(0, 4)",--,-0.001,0.065,-0.002,-0.002,-0.010,-0.009,-0.003,-0.002,-0.002,--,0,2,0,0,0,0,0,0,0,--,Greedy,0.1
Episode,2,step,22,state,"(0, 4)",4,"(0, 20)",--,-0.010,-0.008,-0.005,-0.008,-0.009,0.050,-0.008,-0.007,-0.052,--,0,0,0,0,0,1,0,0,1,--,Epsilon = 0.32,-0.12
Episode,2,step,28,state,"(0, 20)",0,"(0, 21)",--,0.177,-0.004,0.113,0.115,0.040,0.057,-0.007,-0.009,-0.005,--,7,0,2,2,1,1,0,0,0,--,Greedy,0.1
Episode,2,step,29,state,"(0, 21)",2,"(0, 25)",--,-0.336,-0.004,-0.002,-0.009,-0.007,-0.002,-0.010,-0.002,-0.003,--,1,0,0,0,0,0,0,0,0,--,Greedy,-0.8
Episode,2,step,30,state,"(0, 25)",1,"(0, 41)",--,-0.001,-0.000,-0.006,-0.008,-0.001,-0.005,-0.006,-0.004,-0.004,--,0,0,0,0,0,0,0,0,0,--,Epsilon = 0.32,-0.4
Episode,2,step,33,state,"(0, 41)",1,"(0, 42)",--,-0.008,-0.004,-0.329,-0.086,-0.084,-0.008,-0.007,-0.007,-0.085,--,0,0,2,1,1,0,0,0,1,--,Greedy,-1
end
