 , , ,log2019-04-26_16-45-22,ep ,1,step ,34,r ,0.120
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,1,step,1,state,"(1, 0)",4,"(1, 0)",--,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,--,0,0,0,0,0,0,0,0,0,--,All rand.,0
Episode,1,step,5,state,"(1, 0)",0,"(0, 0)",--,0.077,0.000,0.000,0.061,0.000,0.000,0.000,0.000,0.000,--,2,0,0,1,1,0,0,0,0,--,Greedy,0.1
Episode,1,step,7,state,"(0, 0)",7,"(1, 0)",--,-0.006,-0.009,-0.006,0.036,-0.009,-0.005,-0.005,-0.004,-0.006,--,0,0,0,1,0,0,0,0,0,--,Epsilon = 0.32,0.1
Episode,1,step,9,state,"(1, 0)",0,"(0, 0)",--,0.086,0.000,0.000,0.061,0.000,0.063,0.000,0.000,0.000,--,3,0,0,1,1,1,0,0,0,--,Greedy,0.1
Episode,1,step,10,state,"(0, 0)",7,"(1, 0)",--,-0.006,-0.009,-0.006,0.036,-0.009,-0.005,-0.005,0.061,-0.006,--,0,0,0,1,0,0,0,1,0,--,Greedy,0.1
Episode,1,step,12,state,"(1, 0)",0,"(0, 0)",--,0.130,0.000,0.000,0.061,0.000,0.063,0.000,0.000,0.000,--,5,0,0,1,1,1,0,0,0,--,Greedy,0.1
Episode,1,step,14,state,"(0, 0)",7,"(1, 4)",--,-0.006,-0.009,-0.006,0.036,-0.009,-0.005,-0.005,0.127,-0.006,--,0,0,0,1,0,0,0,3,0,--,Greedy,-0.12
Episode,1,step,15,state,"(1, 4)",4,"(1, 20)",--,-0.008,-0.004,-0.002,-0.006,-0.002,-0.003,-0.004,-0.003,-0.003,--,0,0,0,0,0,0,0,0,0,--,Greedy,-0.12
Episode,1,step,21,state,"(1, 20)",8,"(2, 4)",--,-0.006,-0.002,-0.004,-0.001,0.105,0.060,-0.007,-0.009,-0.002,--,0,0,0,0,4,1,0,0,0,--,Epsilon = 0.32,0.4
Episode,1,step,23,state,"(2, 4)",1,"(1, 0)",--,-0.002,0.042,-0.004,-0.009,-0.009,-0.002,-0.006,-0.006,-0.001,--,0,1,0,0,0,0,0,0,0,--,Greedy,0.4
Episode,1,step,24,state,"(1, 0)",0,"(0, 4)",--,0.142,0.000,0.000,0.061,0.000,0.063,0.000,0.000,0.000,--,6,0,0,1,1,1,0,0,0,--,Greedy,-0.12
Episode,1,step,26,state,"(0, 4)",1,"(0, 20)",--,-0.002,0.041,-0.008,-0.008,-0.006,-0.005,-0.005,-0.009,-0.007,--,0,1,0,0,0,0,0,0,0,--,Greedy,-0.12
Episode,1,step,30,state,"(0, 20)",0,"(0, 41)",--,0.103,-0.001,-0.003,-0.010,-0.007,-0.003,-0.004,-0.001,-0.001,--,3,0,0,0,0,0,0,0,0,--,Epsilon = 0.32,-0.8
Episode,1,step,34,state,"(0, 41)",4,"(0, 42)",--,-0.006,-0.087,-0.005,-0.009,-0.005,-0.006,-0.087,-0.009,-0.086,--,0,1,0,0,0,0,1,0,1,--,Greedy,-1
end
