 , , ,log2019-04-25_09-43-32,ep ,147,step ,27,r ,-2.820
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,147,step,1,state,"(1, 0)",0,"(0, 0)",--,0.236,0.203,0.231,0.222,0.232,0.192,0.209,0.224,0.234,--,291,187,328,280,467,395,394,424,298,--,Greedy,0
Episode,147,step,2,state,"(0, 0)",7,"(1, 0)",--,-0.250,0.139,0.147,0.157,0.183,0.143,0.129,0.192,0.142,--,138,109,111,191,391,279,348,290,256,--,Epsilon = 0.32,0.1
Episode,147,step,4,state,"(1, 0)",8,"(2, 0)",--,0.184,0.203,0.231,0.222,0.232,0.192,0.209,0.224,0.234,--,292,187,328,280,467,395,394,424,299,--,Greedy,0.1
Episode,147,step,12,state,"(2, 0)",5,"(2, 1)",--,0.188,0.201,0.230,0.188,0.080,0.190,0.220,0.238,0.033,--,326,446,342,414,334,289,218,229,169,--,Epsilon = 0.32,-0.12
Episode,147,step,16,state,"(2, 1)",5,"(2, 2)",--,-0.711,-0.202,-0.014,-0.340,-0.398,0.098,-0.130,-0.309,-0.242,--,32,57,36,115,34,53,49,40,24,--,Epsilon = 0.32,-0.8
Episode,147,step,18,state,"(2, 2)",7,"(2, 22)",--,-0.387,-0.446,-0.264,-0.405,-0.299,-0.311,-0.277,0.301,-0.168,--,3,9,28,8,27,14,22,22,21,--,Greedy,-0.2
Episode,147,step,22,state,"(2, 22)",0,"(2, 38)",--,-0.261,-0.374,-0.472,-0.271,-0.281,-0.291,-0.301,-0.487,-0.288,--,7,3,2,8,7,6,3,4,8,--,Greedy,-0.4
Episode,147,step,23,state,"(2, 38)",1,"(0, 40)",--,-0.422,-0.005,-0.421,-0.105,-0.008,-0.057,-0.008,-0.025,-0.006,--,1,0,1,1,0,1,0,1,0,--,Greedy,-0.2
Episode,147,step,27,state,"(0, 40)",0,"(2, 40)",--,-0.342,-0.355,-0.559,-0.461,-0.346,-0.347,-0.367,-0.365,-0.525,--,6,8,6,4,5,12,2,7,8,--,Greedy,-1
end
