 , , ,log2019-04-25_09-42-45,ep ,139,step ,31,r ,-0.920
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,139,step,1,state,"(1, 0)",4,"(1, 0)",--,0.233,0.177,0.235,0.165,0.210,0.237,0.104,0.216,0.234,--,289,186,302,277,463,383,391,423,293,--,Epsilon = 0.32,0
Episode,139,step,5,state,"(1, 0)",8,"(2, 0)",--,0.233,0.177,0.235,0.165,0.210,0.237,0.104,0.216,0.234,--,289,186,302,277,464,386,391,423,293,--,Epsilon = 0.32,0.1
Episode,139,step,14,state,"(2, 0)",6,"(2, 1)",--,0.159,0.084,0.168,0.173,0.047,0.096,0.235,0.179,0.231,--,325,443,335,411,332,287,214,193,161,--,Greedy,-0.12
Episode,139,step,19,state,"(2, 1)",1,"(2, 2)",--,-0.711,0.243,-0.153,0.007,-0.049,-0.012,-0.130,-0.309,0.079,--,32,56,35,104,33,50,49,40,21,--,Epsilon = 0.32,-0.8
Episode,139,step,20,state,"(2, 2)",1,"(1, 2)",--,-0.387,-0.027,-0.264,-0.405,-0.299,-0.311,-0.273,-0.248,-0.173,--,3,7,28,8,27,14,21,21,18,--,Greedy,-0.2
Episode,139,step,21,state,"(1, 2)",4,"(0, 2)",--,-0.316,-0.611,-0.365,-0.376,-0.165,-0.290,-0.284,-0.299,-0.293,--,9,42,4,5,15,7,6,4,12,--,Greedy,-0.2
Episode,139,step,23,state,"(0, 2)",5,"(1, 2)",--,-0.323,-0.541,-0.600,-0.348,-0.348,-0.322,-0.496,-0.327,-0.455,--,23,14,18,20,22,16,21,8,17,--,Greedy,-0.2
Episode,139,step,25,state,"(1, 2)",6,"(2, 18)",--,-0.316,-0.611,-0.365,-0.376,-0.296,-0.290,-0.284,-0.299,-0.293,--,9,42,4,5,17,7,6,4,12,--,Greedy,-0.2
Episode,139,step,26,state,"(2, 18)",0,"(1, 22)",--,-0.006,-0.088,-0.008,-0.089,-0.009,-0.130,-0.087,-0.049,-0.024,--,0,6,0,1,0,1,1,1,2,--,Greedy,-0.2
Episode,139,step,27,state,"(1, 22)",3,"(0, 22)",--,-0.089,-0.134,-0.105,-0.088,-0.091,-0.513,-0.169,-0.090,-0.106,--,1,2,2,1,2,6,1,1,2,--,Greedy,-0.2
Episode,139,step,28,state,"(0, 22)",3,"(0, 20)",--,-0.007,-0.007,-0.085,-0.085,-0.005,-0.154,-0.104,0.493,-0.089,--,0,0,1,1,0,2,2,4,1,--,Epsilon = 0.32,0.8
Episode,139,step,30,state,"(0, 20)",4,"(1, 20)",--,0.092,-0.155,0.258,0.253,0.238,0.260,0.261,0.260,-0.010,--,55,33,17,39,48,93,26,160,108,--,Epsilon = 0.32,0.1
Episode,139,step,31,state,"(1, 20)",5,"(2, 36)",--,-0.205,0.259,0.259,0.257,-0.232,0.261,0.259,0.242,0.248,--,36,43,39,35,88,83,167,110,138,--,Greedy,-1
end
