 , , ,log2019-04-25_09-44-43,ep ,158,step ,37,r ,-0.220
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,158,step,1,state,"(1, 0)",7,"(1, 0)",--,0.230,0.231,0.235,0.232,0.232,0.102,0.227,0.235,0.232,--,296,191,339,310,509,402,396,449,349,--,Greedy,0
Episode,158,step,3,state,"(1, 0)",7,"(2, 0)",--,0.230,0.231,0.235,0.232,0.232,0.102,0.227,0.236,0.232,--,296,191,339,310,509,402,396,451,349,--,Greedy,0.1
Episode,158,step,4,state,"(2, 0)",1,"(1, 0)",--,0.209,0.130,0.235,0.204,0.184,0.132,0.173,0.121,0.119,--,327,488,363,437,336,291,221,240,170,--,Epsilon = 0.32,0.1
Episode,158,step,6,state,"(1, 0)",7,"(2, 0)",--,0.230,0.231,0.235,0.232,0.232,0.102,0.227,0.236,0.234,--,296,191,339,310,509,402,396,452,350,--,Greedy,0.1
Episode,158,step,8,state,"(2, 0)",2,"(1, 0)",--,0.209,0.175,0.236,0.204,0.184,0.132,0.173,0.121,0.119,--,327,489,364,437,336,291,221,240,170,--,Greedy,0.1
Episode,158,step,9,state,"(1, 0)",1,"(0, 0)",--,0.230,0.231,0.235,0.232,0.232,0.102,0.227,0.236,0.234,--,296,191,339,310,509,402,396,453,350,--,Epsilon = 0.32,0.1
Episode,158,step,11,state,"(0, 0)",7,"(1, 0)",--,-0.047,0.139,0.110,0.098,0.206,0.171,0.097,0.212,-0.224,--,139,121,123,194,392,298,351,313,262,--,Greedy,0.1
Episode,158,step,12,state,"(1, 0)",7,"(2, 0)",--,0.230,0.226,0.235,0.232,0.232,0.102,0.227,0.236,0.234,--,296,192,339,310,509,402,396,453,350,--,Greedy,0.1
Episode,158,step,18,state,"(2, 0)",0,"(0, 0)",--,0.209,0.175,0.237,0.204,0.184,0.132,0.173,0.170,0.169,--,327,489,368,437,336,291,221,241,171,--,Epsilon = 0.32,0.1
Episode,158,step,20,state,"(0, 0)",7,"(1, 0)",--,-0.047,0.139,0.110,0.098,0.206,0.171,0.097,0.225,-0.224,--,139,121,123,194,392,298,351,315,262,--,Greedy,0.1
Episode,158,step,21,state,"(1, 0)",7,"(2, 0)",--,0.230,0.226,0.235,0.232,0.232,0.102,0.227,0.237,0.234,--,296,192,339,310,509,402,396,454,350,--,Greedy,0.1
Episode,158,step,23,state,"(2, 0)",2,"(1, 1)",--,0.217,0.175,0.237,0.204,0.184,0.132,0.173,0.170,0.169,--,328,489,369,437,336,291,221,241,171,--,Greedy,-0.12
Episode,158,step,25,state,"(1, 1)",7,"(2, 1)",--,-0.033,0.073,-0.019,-0.259,-0.259,-0.183,-0.072,0.183,0.042,--,79,64,40,19,20,37,16,25,13,--,Greedy,0.1
Episode,158,step,28,state,"(2, 1)",4,"(2, 2)",--,-0.711,-0.248,-0.245,-0.187,0.328,-0.206,-0.052,-0.309,-0.014,--,32,65,43,116,45,54,53,40,25,--,Greedy,-0.8
Episode,158,step,31,state,"(2, 2)",8,"(2, 22)",--,-0.321,-0.446,-0.297,-0.274,-0.299,-0.495,-0.203,-0.232,0.172,--,4,9,29,9,27,20,23,27,26,--,Greedy,-0.2
Episode,158,step,32,state,"(2, 22)",2,"(2, 36)",--,-0.321,-0.374,-0.472,-0.271,-0.281,-0.291,-0.301,-0.487,-0.288,--,8,3,2,8,7,6,3,4,8,--,Epsilon = 0.32,-0.2
Episode,158,step,33,state,"(2, 36)",3,"(2, 40)",--,-0.073,-0.451,-0.191,-0.008,-0.337,-0.343,-0.110,-0.190,-0.009,--,1,1,1,0,2,2,1,1,0,--,Greedy,-0.4
Episode,158,step,36,state,"(2, 40)",7,"(2, 0)",--,-0.258,-0.115,-0.124,-0.289,-0.220,-0.204,-0.199,-0.077,-0.290,--,6,11,8,8,17,16,10,27,11,--,Greedy,0.8
Episode,158,step,37,state,"(2, 0)",0,"(2, 0)",--,0.217,0.175,0.129,0.204,0.184,0.132,0.173,0.170,0.169,--,328,489,370,437,336,291,221,241,171,--,Greedy,-1
end
