 , , ,log2019-04-25_09-19-03,ep ,9,step ,46,r ,-4.090
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,9,step,1,state,"(1, 0)",0,"(1, 0)",--,0.164,0.083,0.000,0.000,0.128,0.000,0.000,0.115,0.089,--,20,1,0,1,3,0,0,3,1,--,Greedy,0
Episode,9,step,3,state,"(1, 0)",0,"(0, 0)",--,0.177,0.083,0.000,0.000,0.128,0.000,0.000,0.115,0.089,--,22,1,0,1,3,0,0,3,1,--,Greedy,0.1
Episode,9,step,6,state,"(0, 0)",5,"(1, 0)",--,-0.005,-0.009,0.019,-0.010,-0.295,0.125,-0.067,-0.335,0.069,--,4,0,12,0,5,7,3,3,1,--,Greedy,0.1
Episode,9,step,8,state,"(1, 0)",3,"(0, 0)",--,0.176,0.083,0.000,0.000,0.128,0.000,0.000,0.115,0.089,--,24,1,0,1,3,0,0,3,1,--,Epsilon = 0.32,0.1
Episode,9,step,10,state,"(0, 0)",2,"(1, 0)",--,-0.005,-0.009,0.019,-0.010,-0.295,0.169,-0.067,-0.335,0.069,--,4,0,12,0,5,9,3,3,1,--,Epsilon = 0.32,0.1
Episode,9,step,11,state,"(1, 0)",0,"(0, 0)",--,0.176,0.083,0.000,0.080,0.128,0.000,0.000,0.115,0.089,--,24,1,0,2,3,0,0,3,1,--,Greedy,0.1
Episode,9,step,12,state,"(0, 0)",5,"(0, 4)",--,-0.005,-0.009,0.096,-0.010,-0.295,0.169,-0.067,-0.335,0.069,--,4,0,13,0,5,9,3,3,1,--,Greedy,-0.12
Episode,9,step,13,state,"(0, 4)",1,"(0, 20)",--,-0.010,-0.006,-0.014,-0.008,-0.024,-0.008,-0.008,-0.007,-0.042,--,0,1,1,0,1,4,0,0,2,--,Greedy,-0.12
Episode,9,step,16,state,"(0, 20)",3,"(1, 20)",--,-0.053,-0.004,-0.238,0.136,0.104,-0.054,0.037,-0.009,-0.005,--,27,0,5,3,2,10,1,0,0,--,Greedy,0.1
Episode,9,step,17,state,"(1, 20)",8,"(2, 20)",--,-0.003,-0.004,0.079,-0.001,0.038,-0.002,-0.218,0.085,0.168,--,0,0,1,0,1,0,5,1,5,--,Greedy,0.1
Episode,9,step,19,state,"(2, 20)",0,"(0, 20)",--,0.204,0.080,0.097,-0.009,-0.005,0.178,0.099,-0.001,-0.009,--,14,1,1,0,0,1,1,0,0,--,Greedy,0.1
Episode,9,step,23,state,"(0, 20)",3,"(1, 20)",--,-0.053,-0.004,-0.238,0.186,0.104,-0.054,0.037,-0.009,0.084,--,27,0,5,6,2,10,1,0,1,--,Greedy,0.1
Episode,9,step,24,state,"(1, 20)",4,"(1, 24)",--,-0.003,-0.004,0.079,-0.001,0.038,-0.002,-0.218,0.085,0.187,--,0,0,1,0,1,0,5,1,6,--,Epsilon = 0.32,-0.8
Episode,9,step,26,state,"(1, 24)",3,"(1, 40)",--,-0.002,-0.007,-0.010,-0.002,-0.075,-0.009,-0.006,-0.004,-0.007,--,0,0,0,0,2,0,0,0,0,--,Epsilon = 0.32,-0.4
Episode,9,step,27,state,"(1, 40)",1,"(0, 41)",--,-0.090,-0.000,-0.007,-0.087,-0.001,-0.007,-0.008,-0.002,-0.007,--,1,0,0,1,0,0,0,0,0,--,Greedy,-0.2
Episode,9,step,30,state,"(0, 41)",4,"(1, 41)",--,-0.158,-0.423,-0.329,-0.195,-0.153,-0.667,-0.158,-0.196,-0.470,--,2,1,2,3,2,2,2,3,2,--,Greedy,-0.2
Episode,9,step,34,state,"(1, 41)",6,"(2, 41)",--,-0.087,-0.084,-0.088,-0.135,-0.088,-0.087,-0.091,-0.087,-0.086,--,1,1,1,2,1,1,1,1,1,--,Epsilon = 0.32,-0.2
Episode,9,step,36,state,"(2, 41)",4,"(1, 2)",--,-0.006,-0.009,-0.086,-0.134,-0.085,-0.085,-0.009,-0.009,-0.010,--,0,0,1,2,1,1,0,0,0,--,Epsilon = 0.32,0.15
Episode,9,step,41,state,"(1, 2)",7,"(2, 2)",--,-0.006,-0.003,-0.007,-0.085,-0.084,-0.089,-0.004,-0.002,-0.085,--,0,0,0,1,1,1,0,0,1,--,Greedy,-0.2
Episode,9,step,45,state,"(2, 2)",4,"(1, 2)",--,-0.006,-0.008,-0.086,-0.087,-0.004,-0.135,-0.005,-0.006,-0.009,--,0,0,1,1,0,2,0,0,0,--,Greedy,-0.2
Episode,9,step,46,state,"(1, 2)",7,"(0, 2)",--,-0.006,-0.003,-0.007,-0.085,-0.084,-0.089,-0.004,-0.086,-0.085,--,0,0,0,1,1,1,0,1,1,--,Epsilon = 0.32,-1
end
