 , , ,log2019-04-25_10-04-27,ep ,273,step ,29,r ,-1.720
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,273,step,1,state,"(1, 0)",1,"(1, 0)",--,0.233,0.224,0.221,0.224,0.231,0.230,0.225,0.153,0.204,--,516,417,582,653,832,655,631,737,579,--,Epsilon = 0.32,0
Episode,273,step,5,state,"(1, 0)",2,"(0, 0)",--,0.234,0.224,0.221,0.224,0.233,0.232,0.225,0.153,0.204,--,517,418,582,653,833,656,631,737,579,--,Epsilon = 0.32,0.1
Episode,273,step,7,state,"(0, 0)",8,"(2, 0)",--,0.092,0.140,0.108,0.203,0.090,-0.082,0.094,0.144,0.230,--,233,234,247,398,633,581,566,666,445,--,Greedy,0.1
Episode,273,step,14,state,"(2, 0)",8,"(2, 1)",--,0.191,0.195,0.059,0.217,0.206,0.208,0.056,0.172,0.231,--,492,854,713,723,580,419,421,373,312,--,Greedy,-0.12
Episode,273,step,17,state,"(2, 1)",4,"(2, 2)",--,-0.009,-0.375,-0.158,-0.091,0.210,-0.215,-0.327,0.021,-0.446,--,65,125,67,151,92,82,86,79,52,--,Greedy,-0.8
Episode,273,step,18,state,"(2, 2)",7,"(2, 18)",--,-0.469,-0.313,-0.320,-0.601,-0.318,-0.406,-0.438,-0.188,-0.313,--,24,27,51,20,32,24,31,50,63,--,Greedy,-0.2
Episode,273,step,19,state,"(2, 18)",2,"(1, 22)",--,-0.156,-0.088,-0.090,-0.144,-0.134,-0.130,-0.087,-0.125,0.028,--,2,6,4,2,1,1,1,3,6,--,Epsilon = 0.32,-0.2
Episode,273,step,21,state,"(1, 22)",3,"(0, 22)",--,-0.136,-0.154,-0.145,-0.131,-0.191,-0.513,-0.169,-0.466,-0.171,--,2,5,3,14,7,6,1,4,3,--,Greedy,-0.2
Episode,273,step,25,state,"(0, 22)",4,"(0, 20)",--,-0.091,-0.153,-0.101,-0.131,-0.148,-0.180,-0.093,-0.207,-0.171,--,7,3,3,18,4,4,3,10,4,--,Epsilon = 0.32,0.8
Episode,273,step,26,state,"(0, 20)",7,"(1, 20)",--,-0.074,0.151,0.193,-0.162,0.229,-0.615,-0.027,0.249,0.022,--,105,82,88,61,136,149,122,248,205,--,Greedy,0.1
Episode,273,step,28,state,"(1, 20)",3,"(0, 36)",--,0.153,0.251,0.250,0.250,0.130,0.108,0.212,0.253,0.245,--,72,92,76,97,127,147,243,186,269,--,Epsilon = 0.32,-0.8
Episode,273,step,29,state,"(0, 36)",2,"(2, 36)",--,-0.086,-0.217,-0.003,-0.009,-0.007,-0.009,-0.003,-0.090,-0.004,--,1,1,0,0,0,0,0,1,0,--,Greedy,-1
end
