 , , ,log2019-04-25_09-19-25,ep ,11,step ,70,r ,4.040
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,11,step,1,state,"(1, 0)",0,"(1, 0)",--,0.168,0.083,0.000,0.080,0.164,0.000,0.000,0.115,0.089,--,30,1,0,2,4,0,0,3,1,--,Greedy,0
Episode,11,step,2,state,"(1, 0)",0,"(0, 0)",--,0.168,0.083,0.000,0.080,0.164,0.000,0.000,0.115,0.089,--,31,1,0,2,4,0,0,3,1,--,Greedy,0.1
Episode,11,step,4,state,"(0, 0)",5,"(1, 0)",--,-0.005,-0.009,0.030,-0.010,-0.295,0.080,-0.067,-0.335,0.008,--,4,0,16,0,5,11,3,3,2,--,Epsilon = 0.32,0.1
Episode,11,step,7,state,"(1, 0)",0,"(0, 0)",--,0.151,0.083,0.000,0.080,0.188,0.000,0.000,0.115,0.089,--,32,1,0,2,6,0,0,3,1,--,Epsilon = 0.32,0.1
Episode,11,step,9,state,"(0, 0)",4,"(1, 0)",--,-0.005,-0.009,0.030,-0.010,-0.295,0.148,-0.067,-0.335,0.008,--,4,0,16,0,5,13,3,3,2,--,Epsilon = 0.32,0.1
Episode,11,step,13,state,"(1, 0)",3,"(0, 0)",--,0.161,0.083,0.000,0.138,0.204,0.000,0.000,0.115,0.089,--,33,1,0,3,8,0,0,3,1,--,Epsilon = 0.32,0.1
Episode,11,step,14,state,"(0, 0)",5,"(0, 4)",--,-0.005,-0.009,0.030,-0.010,-0.084,0.148,-0.067,-0.335,0.008,--,4,0,16,0,6,13,3,3,2,--,Greedy,-0.12
Episode,11,step,15,state,"(0, 4)",8,"(1, 4)",--,-0.010,-0.026,0.005,-0.008,-0.017,-0.008,-0.008,0.075,-0.042,--,0,2,2,0,2,4,0,1,2,--,Epsilon = 0.32,0.1
Episode,11,step,16,state,"(1, 4)",6,"(2, 0)",--,0.011,0.035,-0.004,-0.003,0.168,-0.008,0.233,0.053,0.047,--,1,1,0,0,14,0,2,3,4,--,Greedy,0.4
Episode,11,step,26,state,"(2, 0)",4,"(2, 1)",--,0.126,0.061,0.061,-0.005,0.071,0.120,0.222,-0.234,-0.081,--,2,1,1,0,1,2,11,17,2,--,Epsilon = 0.32,-0.12
Episode,11,step,27,state,"(2, 1)",3,"(1, 1)",--,-0.006,-0.002,-0.006,0.014,-0.002,-0.001,-0.101,-0.004,-0.000,--,0,0,0,5,0,0,5,0,0,--,Greedy,0.1
Episode,11,step,28,state,"(1, 1)",3,"(0, 1)",--,-0.008,-0.006,-0.002,-0.003,-0.004,-0.009,0.059,-0.006,-0.008,--,0,0,0,0,0,0,1,0,0,--,Epsilon = 0.32,0.1
Episode,11,step,31,state,"(0, 1)",0,"(0, 0)",--,0.075,-0.251,-0.004,-0.010,-0.009,-0.005,-0.006,-0.007,-0.008,--,2,1,0,0,0,0,0,0,0,--,Greedy,0.4
Episode,11,step,39,state,"(0, 0)",5,"(1, 0)",--,0.072,0.058,0.092,-0.010,-0.084,0.153,-0.067,-0.335,0.008,--,5,1,17,0,6,18,3,3,2,--,Greedy,0.1
Episode,11,step,41,state,"(1, 0)",4,"(0, 0)",--,0.161,0.140,0.000,0.158,0.204,0.000,0.000,0.115,0.089,--,33,2,0,4,8,0,0,3,1,--,Greedy,0.1
Episode,11,step,42,state,"(0, 0)",5,"(1, 0)",--,0.072,0.058,0.092,-0.010,-0.084,0.180,-0.067,-0.335,0.008,--,5,1,17,0,6,19,3,3,2,--,Epsilon = 0.32,0.1
Episode,11,step,44,state,"(1, 0)",8,"(2, 0)",--,0.161,0.140,0.000,0.158,0.210,0.000,0.000,0.115,0.089,--,33,2,0,4,10,0,0,3,1,--,Epsilon = 0.32,0.1
Episode,11,step,54,state,"(2, 0)",6,"(2, 1)",--,0.126,0.061,0.061,0.096,-0.006,0.120,0.235,-0.234,-0.081,--,2,1,1,1,2,2,19,17,2,--,Greedy,-0.12
Episode,11,step,56,state,"(2, 1)",3,"(1, 1)",--,-0.006,-0.002,-0.006,0.095,-0.002,-0.001,-0.101,-0.004,-0.000,--,0,0,0,7,0,0,5,0,0,--,Greedy,0.1
Episode,11,step,58,state,"(1, 1)",6,"(2, 1)",--,-0.008,-0.006,-0.002,0.040,-0.004,-0.009,0.091,-0.006,-0.008,--,0,0,0,1,0,0,2,0,0,--,Greedy,0.1
Episode,11,step,60,state,"(2, 1)",3,"(1, 1)",--,-0.006,-0.002,-0.006,0.134,-0.002,-0.001,-0.101,-0.004,-0.000,--,0,0,0,9,0,0,5,0,0,--,Greedy,0.1
Episode,11,step,62,state,"(1, 1)",6,"(2, 2)",--,-0.008,-0.006,-0.002,0.040,-0.004,-0.009,0.122,0.068,-0.008,--,0,0,0,1,0,0,3,1,0,--,Greedy,-0.8
Episode,11,step,67,state,"(2, 2)",2,"(0, 2)",--,-0.089,-0.090,-0.086,-0.087,-0.087,-0.135,-0.088,-0.089,-0.009,--,1,1,1,1,1,2,1,1,0,--,Epsilon = 0.32,-0.2
Episode,11,step,68,state,"(0, 2)",1,"(0, 0)",--,-0.086,0.478,-0.084,-0.007,-0.008,-0.001,-0.010,-0.009,-0.045,--,1,3,1,0,0,0,0,0,2,--,Greedy,0.8
Episode,11,step,70,state,"(0, 0)",6,"(2, 0)",--,0.072,0.058,0.092,-0.010,-0.084,0.204,-0.067,-0.335,0.008,--,5,1,17,0,6,21,3,3,2,--,Epsilon = 0.32,-1
end
