 , , ,log2019-04-26_16-57-31,ep ,81,step ,33,r ,-0.720
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,81,step,1,state,"(1, 0)",7,"(1, 0)",--,0.218,0.233,0.189,0.116,-0.227,0.232,0.226,0.234,0.232,--,120,163,120,150,267,230,158,195,123,--,Greedy,0
Episode,81,step,4,state,"(1, 0)",7,"(2, 0)",--,0.218,0.233,0.189,0.116,-0.227,0.232,0.226,0.235,0.232,--,120,163,120,150,267,230,158,198,123,--,Greedy,0.1
Episode,81,step,7,state,"(2, 0)",4,"(1, 0)",--,0.170,0.183,0.194,0.079,0.237,0.156,0.232,0.228,0.158,--,174,102,226,224,144,145,97,114,75,--,Greedy,0.1
Episode,81,step,8,state,"(1, 0)",7,"(2, 0)",--,0.218,0.233,0.189,0.116,-0.227,0.232,0.226,0.236,0.232,--,120,163,120,150,267,230,158,199,123,--,Greedy,0.1
Episode,81,step,15,state,"(2, 0)",4,"(2, 1)",--,0.170,0.183,0.194,0.079,0.238,0.190,0.235,0.228,0.211,--,174,102,226,224,147,146,98,114,77,--,Greedy,-0.12
Episode,81,step,17,state,"(2, 1)",3,"(1, 1)",--,-0.241,-0.326,-0.196,-0.471,-0.070,0.090,-0.057,-0.277,-0.170,--,28,19,29,31,9,20,9,24,22,--,Epsilon = 0.32,0.1
Episode,81,step,18,state,"(1, 1)",0,"(0, 1)",--,0.332,-0.154,0.175,0.250,0.222,0.212,-0.299,-0.338,0.240,--,6,62,13,3,2,3,8,3,8,--,Greedy,0.1
Episode,81,step,20,state,"(0, 1)",7,"(2, 1)",--,0.244,0.313,0.113,-0.141,0.347,0.056,0.220,0.408,0.322,--,7,23,70,28,17,26,5,8,16,--,Greedy,0.1
Episode,81,step,25,state,"(2, 1)",5,"(2, 2)",--,-0.241,-0.326,-0.196,-0.151,-0.070,0.170,-0.057,-0.277,-0.170,--,28,19,29,32,9,24,9,24,22,--,Greedy,-0.8
Episode,81,step,28,state,"(2, 2)",5,"(2, 18)",--,-0.471,-0.447,-0.452,-0.363,-0.403,0.006,-0.309,-0.210,-0.266,--,7,3,3,4,3,24,11,5,7,--,Greedy,-0.2
Episode,81,step,29,state,"(2, 18)",7,"(2, 20)",--,-0.106,-0.089,-0.085,-0.087,-0.088,-0.119,-0.127,-0.009,-0.009,--,1,1,1,1,1,1,1,1,0,--,Greedy,0.8
Episode,81,step,30,state,"(2, 20)",1,"(2, 36)",--,-0.113,0.263,0.281,0.265,0.270,0.265,0.234,0.471,-0.114,--,64,17,77,74,24,52,35,69,100,--,Epsilon = 0.32,-0.8
Episode,81,step,31,state,"(2, 36)",2,"(0, 36)",--,-0.269,-0.087,-0.004,-0.009,-0.370,-0.170,-0.008,-0.089,-0.008,--,2,1,0,0,1,1,0,1,0,--,Greedy,-0.2
Episode,81,step,33,state,"(0, 36)",2,"(2, 40)",--,-0.004,-0.003,-0.084,-0.001,-0.008,-0.007,-0.001,-0.001,-0.003,--,0,0,1,0,0,0,0,0,0,--,Epsilon = 0.32,-1
end
