 , , ,log2019-04-25_09-40-37,ep ,126,step ,38,r ,0.280
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,126,step,1,state,"(1, 0)",2,"(0, 0)",--,0.198,0.226,0.229,0.104,0.227,0.186,0.234,0.141,0.219,--,273,168,286,249,368,355,343,384,252,--,Epsilon = 0.32,0
Episode,126,step,2,state,"(0, 0)",6,"(1, 0)",--,0.188,0.206,0.101,0.184,0.206,0.102,0.232,0.189,0.114,--,118,97,100,180,346,270,283,256,246,--,Greedy,0.1
Episode,126,step,7,state,"(1, 0)",6,"(2, 0)",--,0.214,0.226,0.189,0.104,0.227,0.186,0.236,0.141,0.219,--,274,168,287,249,368,355,346,384,252,--,Greedy,0.1
Episode,126,step,9,state,"(2, 0)",3,"(1, 0)",--,0.219,0.169,0.217,0.236,0.206,0.218,0.232,0.088,-0.033,--,278,357,326,380,323,254,193,171,154,--,Greedy,0.1
Episode,126,step,11,state,"(1, 0)",6,"(2, 0)",--,0.214,0.226,0.189,0.104,0.227,0.186,0.237,0.141,0.219,--,274,168,287,249,368,355,348,384,252,--,Greedy,0.1
Episode,126,step,18,state,"(2, 0)",3,"(1, 0)",--,0.219,0.169,0.217,0.237,0.206,0.218,0.232,0.151,0.146,--,278,357,326,384,323,254,193,172,156,--,Greedy,0.1
Episode,126,step,20,state,"(1, 0)",6,"(2, 0)",--,0.214,0.226,0.189,0.104,0.227,0.186,0.237,0.141,0.219,--,274,168,287,249,368,355,350,384,252,--,Greedy,0.1
Episode,126,step,22,state,"(2, 0)",3,"(1, 0)",--,0.219,0.169,0.217,0.237,0.206,0.218,0.232,0.151,0.146,--,278,357,326,386,323,254,193,172,156,--,Greedy,0.1
Episode,126,step,24,state,"(1, 0)",6,"(2, 1)",--,0.214,0.226,0.189,0.104,0.227,0.186,0.237,0.141,0.219,--,274,168,287,249,368,355,352,384,252,--,Greedy,-0.12
Episode,126,step,29,state,"(2, 1)",2,"(2, 2)",--,-0.493,-0.247,-0.113,-0.244,-0.163,-0.066,0.080,-0.115,-0.241,--,30,49,33,102,23,46,46,33,19,--,Epsilon = 0.32,-0.8
Episode,126,step,32,state,"(2, 2)",6,"(2, 22)",--,-0.387,-0.243,-0.169,-0.405,-0.181,-0.172,-0.159,-0.208,-0.241,--,3,4,26,8,22,10,19,20,16,--,Greedy,-0.2
Episode,126,step,33,state,"(2, 22)",3,"(2, 20)",--,-0.220,-0.374,-0.472,-0.225,-0.281,-0.291,-0.301,-0.487,-0.248,--,5,3,2,2,7,6,3,4,7,--,Epsilon = 0.32,0.8
Episode,126,step,34,state,"(2, 20)",8,"(2, 36)",--,0.267,0.260,0.266,-0.138,0.292,0.293,0.318,0.365,0.437,--,110,84,117,129,133,195,92,163,115,--,Greedy,-0.8
Episode,126,step,35,state,"(2, 36)",0,"(2, 40)",--,-0.004,-0.451,-0.191,-0.008,-0.402,-0.343,-0.110,-0.006,-0.009,--,0,1,1,0,1,2,1,0,0,--,Greedy,-0.4
Episode,126,step,37,state,"(2, 40)",1,"(2, 0)",--,-0.287,-0.483,-0.285,-0.289,-0.262,0.012,-0.286,0.246,-0.290,--,5,7,7,8,13,14,9,13,11,--,Epsilon = 0.32,0.8
Episode,126,step,38,state,"(2, 0)",7,"(2, 0)",--,0.219,0.169,0.217,0.238,0.206,0.218,0.232,0.151,0.146,--,278,357,326,387,323,254,193,172,156,--,Epsilon = 0.32,-1
end
