 , , ,log2019-04-25_09-36-29,ep ,102,step ,34,r ,-2.820
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,102,step,1,state,"(1, 0)",1,"(1, 0)",--,0.222,0.223,0.226,0.225,0.223,0.171,0.217,0.183,0.219,--,245,153,216,148,262,266,303,295,217,--,Epsilon = 0.32,0
Episode,102,step,6,state,"(1, 0)",2,"(0, 0)",--,0.222,0.223,0.232,0.225,0.223,0.171,0.217,0.183,0.219,--,245,154,220,148,262,266,303,295,217,--,Greedy,0.1
Episode,102,step,7,state,"(0, 0)",7,"(1, 0)",--,0.130,0.147,0.140,0.120,0.141,0.159,0.155,0.222,-0.060,--,103,78,80,141,315,232,255,187,173,--,Greedy,0.1
Episode,102,step,8,state,"(1, 0)",6,"(2, 0)",--,0.222,0.223,0.231,0.225,0.223,0.171,0.217,0.183,0.219,--,245,154,221,148,262,266,303,295,217,--,Epsilon = 0.32,0.1
Episode,102,step,15,state,"(2, 0)",8,"(2, 1)",--,0.167,0.181,0.042,0.103,-0.250,0.177,0.138,0.140,0.223,--,235,304,221,323,255,221,158,145,121,--,Greedy,-0.12
Episode,102,step,18,state,"(2, 1)",3,"(1, 1)",--,-0.106,-0.393,-0.195,0.026,-0.216,-0.274,-0.226,-0.298,-0.241,--,13,42,28,89,19,38,37,19,19,--,Greedy,0.1
Episode,102,step,19,state,"(1, 1)",3,"(0, 1)",--,-0.084,-0.214,0.173,0.153,0.110,0.002,0.185,-0.180,0.001,--,56,62,17,16,13,10,14,12,9,--,Epsilon = 0.32,0.1
Episode,102,step,20,state,"(0, 1)",1,"(0, 2)",--,0.217,0.355,0.325,0.332,0.335,0.303,0.269,0.244,0.354,--,79,27,30,22,51,18,30,15,29,--,Greedy,-0.8
Episode,102,step,22,state,"(0, 2)",3,"(1, 2)",--,-0.296,-0.112,-0.460,0.769,-0.453,-0.298,-0.300,-0.108,-0.456,--,6,11,16,9,19,6,15,3,5,--,Greedy,-0.2
Episode,102,step,23,state,"(1, 2)",1,"(0, 2)",--,-0.300,-0.221,-0.389,-0.406,-0.304,-0.290,-0.243,-0.299,-0.317,--,6,19,3,3,11,7,5,4,10,--,Greedy,-0.2
Episode,102,step,26,state,"(0, 2)",3,"(1, 2)",--,-0.296,-0.112,-0.460,0.170,-0.453,-0.298,-0.300,-0.108,-0.307,--,6,11,16,11,19,6,15,3,6,--,Greedy,-0.2
Episode,102,step,28,state,"(1, 2)",1,"(0, 2)",--,-0.300,-0.137,-0.389,-0.406,-0.294,-0.290,-0.243,-0.299,-0.317,--,6,20,3,3,12,7,5,4,10,--,Greedy,-0.2
Episode,102,step,31,state,"(0, 2)",7,"(1, 2)",--,-0.296,-0.112,-0.460,-0.166,-0.453,-0.298,-0.300,-0.108,-0.307,--,6,11,16,14,19,6,15,3,6,--,Greedy,-0.2
Episode,102,step,33,state,"(1, 2)",1,"(0, 2)",--,-0.300,-0.222,-0.389,-0.406,-0.294,-0.290,-0.243,-0.299,-0.317,--,6,22,3,3,12,7,5,4,10,--,Greedy,-0.2
Episode,102,step,34,state,"(0, 2)",6,"(2, 2)",--,-0.296,-0.112,-0.460,-0.166,-0.453,-0.298,-0.300,-0.187,-0.307,--,6,11,16,14,19,6,15,4,6,--,Epsilon = 0.32,-1
end
