 , , ,log2019-04-26_17-18-46,ep ,217,step ,70,r ,3.000
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,217,step,1,state,"(1, 0)",6,"(1, 0)",--,0.183,0.233,0.194,0.224,0.215,0.230,0.210,0.153,0.238,--,287,417,360,537,544,524,496,508,516,--,Epsilon = 0.32,0
Episode,217,step,4,state,"(1, 0)",8,"(2, 0)",--,0.206,0.233,0.194,0.224,0.215,0.230,0.210,0.153,0.238,--,288,417,360,537,544,524,497,508,517,--,Greedy,0.1
Episode,217,step,11,state,"(2, 0)",5,"(2, 1)",--,0.077,0.184,0.219,0.162,0.183,0.218,0.224,0.202,0.234,--,552,460,525,627,423,458,317,259,287,--,Epsilon = 0.32,-0.12
Episode,217,step,13,state,"(2, 1)",2,"(0, 1)",--,-0.235,-0.181,0.182,-0.041,0.060,-0.162,0.016,0.068,-0.192,--,84,93,64,100,62,41,49,49,63,--,Greedy,0.1
Episode,217,step,20,state,"(0, 1)",1,"(0, 0)",--,0.309,0.334,0.266,0.322,0.332,-0.174,0.301,0.308,0.331,--,61,87,82,95,64,44,55,32,47,--,Greedy,0.4
Episode,217,step,28,state,"(0, 0)",2,"(0, 4)",--,0.165,0.123,0.232,0.157,0.202,0.189,0.189,-0.057,0.162,--,226,225,248,314,398,403,399,483,443,--,Greedy,-0.12
Episode,217,step,29,state,"(0, 4)",8,"(0, 20)",--,0.062,0.061,0.056,0.064,0.064,0.068,0.049,0.082,0.164,--,15,28,32,30,27,31,31,12,44,--,Greedy,-0.12
Episode,217,step,30,state,"(0, 20)",6,"(1, 20)",--,0.238,0.269,0.255,0.255,0.275,0.265,0.276,0.268,0.165,--,49,38,57,60,50,112,109,141,169,--,Greedy,0.1
Episode,217,step,31,state,"(1, 20)",8,"(2, 20)",--,0.162,0.205,-0.186,0.122,0.275,0.227,0.278,0.218,0.391,--,32,30,37,45,39,93,73,145,193,--,Greedy,0.1
Episode,217,step,34,state,"(2, 20)",6,"(2, 0)",--,0.313,0.351,0.324,0.315,0.356,0.318,0.426,0.340,0.344,--,142,50,164,134,124,146,155,221,250,--,Greedy,0.4
Episode,217,step,41,state,"(2, 0)",8,"(2, 1)",--,0.077,0.184,0.219,0.162,0.206,0.117,0.224,0.202,0.237,--,552,460,525,627,424,459,317,259,292,--,Greedy,-0.12
Episode,217,step,45,state,"(2, 1)",2,"(0, 2)",--,-0.235,-0.181,0.246,-0.041,0.060,-0.162,0.016,0.142,-0.192,--,84,93,67,100,62,41,49,50,63,--,Greedy,-0.8
Episode,217,step,49,state,"(0, 2)",2,"(0, 1)",--,-0.423,-0.678,0.018,-0.660,-0.533,-0.500,-0.520,-0.561,-0.538,--,20,35,42,19,57,16,22,15,27,--,Greedy,0.8
Episode,217,step,54,state,"(0, 1)",1,"(0, 0)",--,0.309,0.337,0.266,0.322,0.332,-0.174,0.301,0.308,0.335,--,61,91,82,95,64,44,55,32,48,--,Greedy,0.4
Episode,217,step,58,state,"(0, 0)",4,"(1, 0)",--,0.165,0.123,0.124,0.157,0.213,0.189,0.201,-0.057,0.162,--,226,225,249,314,400,403,400,483,443,--,Greedy,0.1
Episode,217,step,59,state,"(1, 0)",8,"(2, 0)",--,0.206,0.233,0.194,0.224,0.215,0.230,0.210,0.153,0.236,--,288,417,360,537,544,524,497,508,518,--,Greedy,0.1
Episode,217,step,64,state,"(2, 0)",6,"(2, 1)",--,0.077,0.184,0.219,0.162,0.217,0.117,0.230,0.202,0.148,--,552,460,525,627,425,459,320,259,293,--,Greedy,-0.12
Episode,217,step,67,state,"(2, 1)",7,"(2, 2)",--,-0.235,-0.181,-0.094,0.053,0.060,-0.162,0.016,0.159,-0.192,--,84,93,68,101,62,41,49,51,63,--,Greedy,-0.8
Episode,217,step,70,state,"(2, 2)",3,"(2, 0)",--,-0.358,-0.288,-0.316,-0.300,-0.272,-0.441,0.010,-0.036,-0.314,--,26,16,28,22,12,34,19,55,12,--,Epsilon = 0.32,-1
end
