 , , ,log2019-04-26_16-59-52,ep ,98,step ,30,r ,-0.640
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,98,step,1,state,"(1, 0)",7,"(1, 0)",--,0.159,0.236,0.237,0.235,0.231,0.223,0.237,0.238,0.128,--,135,186,163,163,277,308,224,228,154,--,Greedy,0
Episode,98,step,5,state,"(1, 0)",3,"(2, 0)",--,0.159,0.236,0.237,0.235,0.231,0.223,0.237,0.238,0.128,--,135,186,163,163,277,308,225,231,154,--,Epsilon = 0.32,0.1
Episode,98,step,14,state,"(2, 0)",8,"(2, 1)",--,0.159,0.069,0.162,0.229,0.198,0.213,0.226,0.234,0.237,--,241,115,252,274,183,225,120,127,96,--,Greedy,-0.12
Episode,98,step,18,state,"(2, 1)",5,"(1, 2)",--,0.033,0.170,-0.465,0.040,-0.267,-0.209,-0.293,-0.277,-0.195,--,41,25,31,41,17,34,17,25,37,--,Epsilon = 0.32,-0.8
Episode,98,step,20,state,"(1, 2)",4,"(1, 18)",--,-0.241,-0.198,-0.163,-0.162,-0.090,-0.232,-0.556,-0.197,-0.191,--,5,14,4,9,5,4,3,12,3,--,Greedy,-0.2
Episode,98,step,21,state,"(1, 18)",0,"(0, 18)",--,-0.007,-0.084,-0.086,-0.009,-0.008,-0.088,-0.089,-0.087,-0.107,--,0,1,1,0,0,1,1,1,1,--,Epsilon = 0.32,-0.2
Episode,98,step,23,state,"(0, 18)",3,"(1, 18)",--,-0.086,-0.009,-0.006,-0.108,-0.006,-0.086,-0.086,-0.004,-0.007,--,1,0,0,1,0,1,1,0,0,--,Epsilon = 0.32,-0.2
Episode,98,step,24,state,"(1, 18)",4,"(1, 22)",--,-0.089,-0.084,-0.086,-0.009,-0.008,-0.088,-0.089,-0.087,-0.107,--,1,1,1,0,0,1,1,1,1,--,Greedy,-0.2
Episode,98,step,25,state,"(1, 22)",0,"(0, 22)",--,-0.017,-0.174,-0.086,-0.087,-0.090,-0.109,-0.089,-0.088,-0.084,--,1,1,1,1,1,1,1,1,1,--,Greedy,-0.2
Episode,98,step,26,state,"(0, 22)",5,"(0, 20)",--,-0.085,-0.086,-0.006,-0.080,-0.005,0.406,-0.005,-0.087,-0.009,--,1,1,0,4,0,1,0,1,0,--,Epsilon = 0.32,0.8
Episode,98,step,28,state,"(0, 20)",7,"(0, 16)",--,0.252,-0.024,-0.005,0.240,0.140,-0.003,0.241,0.273,0.271,--,34,20,31,31,14,41,23,88,100,--,Greedy,0.4
Episode,98,step,29,state,"(0, 16)",2,"(0, 20)",--,-0.007,-0.002,0.225,-0.007,-0.009,-0.005,-0.009,-0.008,-0.010,--,0,0,1,0,0,0,0,0,0,--,Greedy,-0.12
Episode,98,step,30,state,"(0, 20)",7,"(2, 20)",--,0.252,-0.024,-0.005,0.240,0.140,-0.003,0.241,0.381,0.271,--,34,20,31,31,14,41,23,89,100,--,Greedy,-1
end
