 , , ,log2019-04-26_17-08-58,ep ,158,step ,27,r ,-1.620
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,158,step,1,state,"(1, 0)",3,"(1, 0)",--,0.222,0.074,0.234,-0.034,0.181,0.134,0.235,0.226,0.166,--,218,264,261,368,460,401,320,362,373,--,Epsilon = 0.32,0
Episode,158,step,6,state,"(1, 0)",6,"(2, 0)",--,0.222,0.142,0.234,-0.034,0.181,0.134,0.236,0.226,0.196,--,218,265,261,369,460,401,322,362,374,--,Greedy,0.1
Episode,158,step,12,state,"(2, 0)",8,"(2, 1)",--,0.174,0.230,0.226,0.050,0.176,0.215,0.048,0.140,0.237,--,340,264,392,449,338,311,224,171,208,--,Greedy,-0.12
Episode,158,step,15,state,"(2, 1)",5,"(2, 18)",--,-0.182,-0.164,-0.246,-0.035,-0.078,-0.064,-0.214,-0.238,0.114,--,68,50,51,46,59,39,39,39,51,--,Epsilon = 0.32,-0.8
Episode,158,step,16,state,"(2, 18)",3,"(2, 22)",--,-0.106,-0.136,-0.085,0.146,-0.088,-0.119,-0.127,0.010,-0.009,--,1,2,1,3,1,1,1,4,0,--,Greedy,-0.2
Episode,158,step,18,state,"(2, 22)",3,"(0, 22)",--,-0.167,-0.319,-0.295,-0.237,-0.229,-0.262,-0.273,-0.391,-0.259,--,11,6,5,8,10,5,3,3,3,--,Epsilon = 0.32,-0.2
Episode,158,step,22,state,"(0, 22)",0,"(0, 36)",--,-0.085,-0.086,-0.089,-0.129,-0.088,-0.098,-0.093,-0.087,-0.094,--,1,1,1,5,1,7,1,1,2,--,Greedy,-0.2
Episode,158,step,25,state,"(0, 36)",5,"(0, 20)",--,0.010,0.253,-0.417,0.436,-0.008,-0.007,-0.001,-0.001,-0.003,--,1,2,2,3,0,0,0,0,0,--,Epsilon = 0.32,0.8
Episode,158,step,26,state,"(0, 20)",8,"(1, 20)",--,-0.231,0.241,0.236,-0.034,0.208,0.250,0.169,0.048,0.256,--,39,26,36,50,37,66,37,137,134,--,Greedy,0.1
Episode,158,step,27,state,"(1, 20)",0,"(2, 40)",--,0.251,0.250,-0.186,0.110,-0.186,-0.205,0.241,0.118,0.058,--,28,22,37,39,35,90,67,131,102,--,Greedy,-1
end
