 , , ,log2019-04-25_09-30-11,ep ,65,step ,40,r ,-2.220
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,65,step,1,state,"(1, 0)",6,"(1, 0)",--,0.218,0.222,0.229,0.220,0.221,0.202,0.238,0.235,0.202,--,165,106,138,91,166,183,186,142,149,--,Greedy,0
Episode,65,step,5,state,"(1, 0)",7,"(2, 0)",--,0.218,0.222,0.229,0.220,0.221,0.202,0.238,0.235,0.202,--,165,106,138,91,166,183,190,142,149,--,Epsilon = 0.32,0.1
Episode,65,step,14,state,"(2, 0)",1,"(0, 0)",--,0.223,0.132,0.206,0.184,0.183,0.169,0.230,0.198,0.202,--,135,170,176,185,172,140,101,80,89,--,Epsilon = 0.32,0.1
Episode,65,step,15,state,"(0, 0)",8,"(1, 0)",--,0.184,0.181,0.111,0.123,0.149,0.100,0.184,0.146,0.235,--,61,33,54,96,200,156,144,116,145,--,Greedy,0.1
Episode,65,step,16,state,"(1, 0)",0,"(0, 0)",--,0.218,0.222,0.229,0.220,0.221,0.202,0.238,0.232,0.202,--,165,106,138,91,166,183,190,143,149,--,Epsilon = 0.32,0.1
Episode,65,step,18,state,"(0, 0)",8,"(1, 0)",--,0.184,0.181,0.111,0.123,0.149,0.100,0.184,0.146,0.237,--,61,33,54,96,200,156,144,116,147,--,Greedy,0.1
Episode,65,step,19,state,"(1, 0)",4,"(2, 0)",--,0.226,0.222,0.229,0.220,0.221,0.202,0.238,0.232,0.202,--,166,106,138,91,166,183,190,143,149,--,Epsilon = 0.32,0.1
Episode,65,step,23,state,"(2, 0)",6,"(2, 1)",--,0.223,0.176,0.206,0.184,0.183,0.169,0.233,0.198,0.216,--,135,171,176,185,172,140,103,80,90,--,Greedy,-0.12
Episode,65,step,25,state,"(2, 1)",3,"(1, 1)",--,-0.003,0.173,0.082,0.257,-0.054,-0.009,-0.029,0.072,-0.163,--,11,25,7,69,7,28,25,3,10,--,Greedy,0.1
Episode,65,step,26,state,"(1, 1)",8,"(1, 2)",--,-0.151,-0.551,-0.121,-0.295,0.320,0.109,0.131,0.218,0.231,--,32,31,15,13,8,1,7,6,5,--,Epsilon = 0.32,-0.8
Episode,65,step,27,state,"(1, 2)",1,"(2, 2)",--,-0.472,0.055,-0.454,-0.504,-0.168,-0.290,-0.111,-0.305,-0.090,--,5,9,1,2,2,7,3,3,6,--,Greedy,-0.2
Episode,65,step,28,state,"(2, 2)",4,"(1, 2)",--,-0.387,-0.197,-0.437,-0.212,-0.124,-0.235,-0.135,-0.214,-0.136,--,3,3,12,3,10,4,15,4,9,--,Greedy,-0.2
Episode,65,step,29,state,"(1, 2)",1,"(0, 2)",--,-0.472,-0.082,-0.454,-0.504,-0.168,-0.290,-0.111,-0.305,-0.090,--,5,10,1,2,2,7,3,3,6,--,Greedy,-0.2
Episode,65,step,36,state,"(0, 2)",6,"(1, 2)",--,-0.257,-0.290,0.188,-0.264,-0.054,-0.298,-0.022,-0.411,-0.456,--,5,10,12,6,14,6,10,1,5,--,Epsilon = 0.32,-0.2
Episode,65,step,38,state,"(1, 2)",1,"(0, 2)",--,-0.472,-0.050,-0.454,-0.504,-0.168,-0.290,-0.111,-0.305,-0.090,--,5,12,1,2,2,7,3,3,6,--,Greedy,-0.2
Episode,65,step,40,state,"(0, 2)",2,"(2, 2)",--,-0.257,-0.290,0.070,-0.264,-0.054,-0.298,-0.087,-0.411,-0.456,--,5,10,13,6,14,6,11,1,5,--,Epsilon = 0.32,-1
end
