 , , ,log2019-04-25_09-36-47,ep ,104,step ,31,r ,-1.120
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,104,step,1,state,"(1, 0)",3,"(1, 0)",--,0.222,0.227,0.107,0.189,0.229,0.228,0.225,0.206,0.234,--,245,155,235,166,263,270,305,296,222,--,Epsilon = 0.32,0
Episode,104,step,3,state,"(1, 0)",8,"(2, 0)",--,0.222,0.227,0.107,0.189,0.232,0.228,0.225,0.206,0.234,--,245,155,235,167,264,270,305,296,222,--,Greedy,0.1
Episode,104,step,12,state,"(2, 0)",6,"(2, 1)",--,0.210,0.163,0.172,0.159,0.070,0.212,0.222,0.196,0.209,--,237,323,223,324,257,223,164,147,126,--,Greedy,-0.12
Episode,104,step,16,state,"(2, 1)",2,"(1, 1)",--,-0.106,-0.393,-0.195,0.126,-0.216,-0.086,-0.226,-0.100,-0.241,--,13,42,28,91,19,39,37,20,19,--,Epsilon = 0.32,0.1
Episode,104,step,17,state,"(1, 1)",6,"(1, 2)",--,-0.084,-0.214,0.173,0.217,0.110,0.002,0.185,-0.180,0.001,--,56,62,17,17,13,10,14,12,9,--,Epsilon = 0.32,-0.8
Episode,104,step,19,state,"(1, 2)",1,"(0, 2)",--,-0.316,-0.240,-0.389,-0.406,-0.294,-0.290,-0.243,-0.299,-0.317,--,7,23,3,3,12,7,5,4,10,--,Greedy,-0.2
Episode,104,step,22,state,"(0, 2)",5,"(0, 1)",--,-0.296,-0.177,-0.460,-0.221,-0.453,-0.298,-0.619,-0.187,-0.307,--,6,12,16,15,19,6,16,4,6,--,Epsilon = 0.32,0.8
Episode,104,step,23,state,"(0, 1)",8,"(2, 1)",--,0.217,0.057,0.325,0.332,0.335,0.303,0.269,0.244,0.354,--,79,28,30,22,51,18,30,15,29,--,Greedy,0.1
Episode,104,step,25,state,"(2, 1)",1,"(1, 2)",--,-0.106,-0.393,-0.018,0.146,-0.216,-0.086,-0.226,-0.100,-0.241,--,13,42,29,92,19,39,37,20,19,--,Epsilon = 0.32,-0.8
Episode,104,step,27,state,"(1, 2)",8,"(2, 2)",--,-0.316,-0.251,-0.389,-0.406,-0.294,-0.290,-0.284,-0.299,-0.317,--,7,24,3,3,12,7,6,4,10,--,Epsilon = 0.32,-0.2
Episode,104,step,30,state,"(2, 2)",4,"(2, 0)",--,-0.387,-0.243,-0.169,-0.228,-0.141,-0.235,-0.159,-0.151,-0.196,--,3,4,26,4,17,4,19,19,10,--,Epsilon = 0.32,0.8
Episode,104,step,31,state,"(2, 0)",5,"(2, 0)",--,0.210,0.163,0.172,0.159,0.070,0.212,0.103,0.196,0.209,--,237,323,223,324,257,223,165,147,126,--,Greedy,-1
end
