 , , ,log2019-04-26_16-46-31,ep ,14,step ,57,r ,2.120
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,14,step,1,state,"(1, 0)",5,"(1, 0)",--,0.206,0.220,0.217,0.224,0.224,0.081,0.181,0.223,0.216,--,12,5,6,6,14,92,5,42,5,--,Epsilon = 0.32,0
Episode,14,step,3,state,"(1, 0)",3,"(2, 0)",--,0.206,0.220,0.217,0.224,0.224,0.081,0.181,0.223,0.222,--,12,5,6,6,14,93,5,42,6,--,Greedy,0.1
Episode,14,step,5,state,"(2, 0)",2,"(1, 0)",--,0.103,0.040,0.203,0.124,0.129,0.087,0.113,0.141,0.161,--,14,18,32,4,18,29,11,29,13,--,Greedy,0.1
Episode,14,step,6,state,"(1, 0)",0,"(0, 0)",--,0.206,0.220,0.217,0.221,0.224,0.081,0.181,0.223,0.222,--,12,5,6,7,14,93,5,42,6,--,Epsilon = 0.32,0.1
Episode,14,step,9,state,"(0, 0)",3,"(1, 0)",--,0.155,0.071,-0.006,0.193,0.094,0.154,0.175,-0.239,0.144,--,2,7,0,7,1,2,3,36,2,--,Greedy,0.1
Episode,14,step,12,state,"(1, 0)",4,"(0, 0)",--,0.206,0.220,0.217,0.225,0.226,0.081,0.181,0.223,0.222,--,13,5,6,8,15,93,5,42,6,--,Greedy,0.1
Episode,14,step,14,state,"(0, 0)",8,"(1, 0)",--,0.155,0.071,-0.006,0.214,0.094,0.154,0.175,-0.239,0.144,--,2,7,0,9,1,2,3,36,2,--,Epsilon = 0.32,0.1
Episode,14,step,19,state,"(1, 0)",8,"(2, 0)",--,0.216,0.220,0.217,0.228,0.224,0.144,0.202,0.223,0.222,--,14,5,6,9,16,94,6,42,6,--,Epsilon = 0.32,0.1
Episode,14,step,21,state,"(2, 0)",2,"(1, 0)",--,0.103,0.040,0.218,0.124,0.129,0.087,0.113,0.141,0.161,--,14,18,34,4,18,29,11,29,13,--,Greedy,0.1
Episode,14,step,22,state,"(1, 0)",1,"(0, 0)",--,0.216,0.220,0.217,0.228,0.224,0.144,0.202,0.223,0.223,--,14,5,6,9,16,94,6,42,7,--,Epsilon = 0.32,0.1
Episode,14,step,26,state,"(0, 0)",3,"(0, 4)",--,0.155,0.136,-0.006,0.218,0.094,0.185,0.175,-0.239,0.180,--,2,8,0,10,1,3,3,36,3,--,Greedy,-0.12
Episode,14,step,27,state,"(0, 4)",5,"(1, 4)",--,-0.005,-0.027,-0.008,-0.008,-0.006,-0.005,-0.005,-0.009,-0.007,--,1,2,0,0,0,0,0,0,0,--,Greedy,0.1
Episode,14,step,28,state,"(1, 4)",7,"(2, 20)",--,0.058,-0.004,0.040,-0.006,-0.052,-0.003,-0.004,0.146,-0.003,--,1,0,1,0,1,0,0,3,0,--,Greedy,-0.12
Episode,14,step,29,state,"(2, 20)",7,"(2, 4)",--,-0.008,-0.338,-0.009,-0.009,-0.339,-0.009,-0.338,-0.005,-0.005,--,0,1,0,0,1,0,1,0,0,--,Greedy,0.4
Episode,14,step,30,state,"(2, 4)",2,"(2, 0)",--,-0.002,0.227,-0.004,-0.009,-0.009,0.221,-0.006,-0.006,-0.001,--,0,2,0,0,0,1,0,0,0,--,Epsilon = 0.32,0.4
Episode,14,step,32,state,"(2, 0)",3,"(1, 0)",--,0.103,0.040,0.227,0.124,0.129,0.087,0.113,0.141,0.161,--,14,18,36,4,18,29,11,29,13,--,Epsilon = 0.32,0.1
Episode,14,step,33,state,"(1, 0)",3,"(0, 0)",--,0.216,0.222,0.217,0.228,0.224,0.144,0.202,0.223,0.223,--,14,6,6,9,16,94,6,42,7,--,Greedy,0.1
Episode,14,step,35,state,"(0, 0)",5,"(1, 0)",--,0.155,0.136,-0.006,0.075,0.094,0.194,0.175,-0.239,0.180,--,2,8,0,11,1,4,3,36,3,--,Greedy,0.1
Episode,14,step,36,state,"(1, 0)",4,"(2, 0)",--,0.216,0.222,0.217,0.219,0.224,0.144,0.202,0.223,0.223,--,14,6,6,10,16,94,6,42,7,--,Greedy,0.1
Episode,14,step,37,state,"(2, 0)",2,"(1, 0)",--,0.103,0.040,0.227,0.170,0.129,0.087,0.113,0.141,0.161,--,14,18,36,5,18,29,11,29,13,--,Greedy,0.1
Episode,14,step,38,state,"(1, 0)",4,"(0, 0)",--,0.216,0.222,0.217,0.219,0.227,0.144,0.202,0.223,0.223,--,14,6,6,10,17,94,6,42,7,--,Greedy,0.1
Episode,14,step,39,state,"(0, 0)",5,"(1, 4)",--,0.155,0.136,-0.006,0.075,0.094,0.209,0.175,-0.239,0.180,--,2,8,0,11,1,5,3,36,3,--,Greedy,-0.12
Episode,14,step,41,state,"(1, 4)",0,"(0, 4)",--,0.058,-0.004,0.040,0.052,-0.052,-0.003,-0.004,0.033,-0.003,--,1,0,1,1,1,0,0,4,0,--,Greedy,0.1
Episode,14,step,43,state,"(0, 4)",5,"(1, 20)",--,-0.005,-0.027,-0.008,-0.008,-0.006,0.104,-0.005,-0.009,-0.007,--,1,2,0,0,0,2,0,0,0,--,Greedy,-0.12
Episode,14,step,47,state,"(1, 20)",1,"(0, 20)",--,-0.006,-0.002,0.065,-0.001,0.105,0.060,-0.007,0.063,-0.002,--,1,0,1,0,4,1,0,1,1,--,Epsilon = 0.32,0.1
Episode,14,step,52,state,"(0, 20)",1,"(0, 41)",--,-0.119,0.224,-0.003,-0.010,0.088,-0.003,-0.004,-0.001,0.092,--,5,8,0,0,1,0,0,0,1,--,Greedy,-0.8
Episode,14,step,57,state,"(0, 41)",7,"(0, 42)",--,-0.089,-0.087,-0.166,-0.009,-0.423,-0.424,-0.087,-0.009,-0.136,--,1,1,3,0,1,1,1,0,2,--,Greedy,-1
end
