 , , ,log2019-04-25_09-18-29,ep ,1,step ,27,r ,-0.440
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,1,step,1,state,"(1, 0)",3,"(1, 0)",--,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,--,0,0,0,0,0,0,0,0,0,--,All rand.,0
Episode,1,step,5,state,"(1, 0)",0,"(0, 0)",--,0.105,0.000,0.000,0.000,0.000,0.000,0.000,0.000,0.000,--,3,0,0,1,0,0,0,0,0,--,Greedy,0.1
Episode,1,step,10,state,"(0, 0)",6,"(1, 4)",--,-0.005,-0.009,0.084,-0.010,0.061,-0.000,0.041,-0.007,-0.010,--,0,0,2,0,1,0,1,0,0,--,Epsilon = 0.32,-0.12
Episode,1,step,12,state,"(1, 4)",6,"(2, 4)",--,-0.007,-0.009,-0.004,-0.003,0.041,-0.008,-0.009,-0.006,-0.008,--,0,0,0,0,1,0,0,0,0,--,Epsilon = 0.32,0.1
Episode,1,step,14,state,"(2, 4)",1,"(0, 4)",--,-0.001,0.041,-0.002,-0.002,-0.010,-0.009,-0.003,-0.002,-0.002,--,0,1,0,0,0,0,0,0,0,--,Greedy,0.1
Episode,1,step,15,state,"(0, 4)",8,"(0, 20)",--,-0.010,-0.008,-0.005,-0.008,-0.009,-0.003,-0.008,-0.007,-0.001,--,0,0,0,0,0,0,0,0,0,--,Greedy,-0.12
Episode,1,step,23,state,"(0, 20)",4,"(0, 21)",--,0.129,-0.004,0.048,0.051,-0.004,0.057,-0.007,-0.009,-0.005,--,4,0,1,1,0,1,0,0,0,--,Epsilon = 0.32,0.1
Episode,1,step,24,state,"(0, 21)",0,"(0, 41)",--,-0.000,-0.004,-0.002,-0.009,-0.007,-0.002,-0.010,-0.002,-0.003,--,0,0,0,0,0,0,0,0,0,--,Greedy,-0.8
Episode,1,step,27,state,"(0, 41)",2,"(1, 42)",--,-0.008,-0.004,-0.001,-0.002,-0.084,-0.008,-0.007,-0.007,-0.085,--,0,0,0,0,1,0,0,0,1,--,Epsilon = 0.32,-1
end
