 , , ,log2019-04-25_09-45-08,ep ,162,step ,42,r ,-0.060
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,162,step,1,state,"(1, 0)",0,"(1, 0)",--,0.232,0.231,0.232,0.230,0.229,0.208,0.232,0.231,0.231,--,298,196,344,316,510,405,400,458,369,--,Greedy,0
Episode,162,step,3,state,"(1, 0)",0,"(0, 0)",--,0.233,0.231,0.232,0.230,0.229,0.208,0.232,0.231,0.231,--,300,196,344,316,510,405,400,458,369,--,Greedy,0.1
Episode,162,step,6,state,"(0, 0)",5,"(1, 0)",--,0.179,0.053,0.110,0.156,0.173,0.235,0.188,0.158,-0.224,--,142,122,123,195,399,308,353,329,262,--,Greedy,0.1
Episode,162,step,7,state,"(1, 0)",1,"(0, 0)",--,0.234,0.231,0.232,0.230,0.229,0.208,0.232,0.231,0.231,--,301,196,344,316,510,405,400,458,369,--,Epsilon = 0.32,0.1
Episode,162,step,9,state,"(0, 0)",5,"(1, 0)",--,0.179,0.053,0.110,0.156,0.173,0.236,0.188,0.158,-0.224,--,142,122,123,195,399,310,353,329,262,--,Greedy,0.1
Episode,162,step,10,state,"(1, 0)",8,"(2, 0)",--,0.234,0.233,0.232,0.230,0.229,0.208,0.232,0.231,0.231,--,301,197,344,316,510,405,400,458,369,--,Epsilon = 0.32,0.1
Episode,162,step,12,state,"(2, 0)",2,"(1, 0)",--,-0.042,0.175,0.203,0.144,0.138,0.175,0.095,0.170,0.169,--,330,507,373,453,340,292,226,241,171,--,Epsilon = 0.32,0.1
Episode,162,step,13,state,"(1, 0)",0,"(0, 0)",--,0.234,0.233,0.232,0.230,0.229,0.208,0.232,0.231,0.223,--,301,197,344,316,510,405,400,458,370,--,Greedy,0.1
Episode,162,step,16,state,"(0, 0)",5,"(0, 4)",--,0.179,0.131,0.110,0.156,0.173,0.236,0.188,0.158,-0.224,--,142,123,123,195,399,312,353,329,262,--,Epsilon = 0.32,-0.12
Episode,162,step,17,state,"(0, 4)",5,"(1, 20)",--,0.054,0.054,-0.133,0.052,0.067,0.080,0.030,0.062,0.050,--,10,25,11,10,25,21,4,34,48,--,Greedy,-0.12
Episode,162,step,20,state,"(1, 20)",6,"(2, 20)",--,-0.205,0.245,0.248,0.246,0.155,0.145,0.248,0.245,0.246,--,36,50,44,43,91,87,183,111,146,--,Epsilon = 0.32,0.1
Episode,162,step,21,state,"(2, 20)",1,"(2, 4)",--,-0.196,0.255,0.136,-0.039,0.065,0.249,-0.027,0.004,-0.228,--,129,106,135,140,141,225,108,196,118,--,Greedy,0.4
Episode,162,step,23,state,"(2, 4)",5,"(2, 0)",--,0.426,0.326,0.352,0.413,0.468,0.532,0.446,0.430,0.398,--,21,66,7,26,5,22,56,42,5,--,Greedy,0.4
Episode,162,step,25,state,"(2, 0)",2,"(1, 0)",--,-0.042,0.175,0.221,0.144,0.138,0.175,0.095,0.170,0.169,--,330,507,375,453,340,292,226,241,171,--,Greedy,0.1
Episode,162,step,26,state,"(1, 0)",0,"(0, 0)",--,0.235,0.233,0.232,0.230,0.229,0.208,0.232,0.231,0.223,--,302,197,344,316,510,405,400,458,370,--,Epsilon = 0.32,0.1
Episode,162,step,27,state,"(0, 0)",6,"(0, 20)",--,0.179,0.131,0.110,0.156,0.173,0.106,0.188,0.158,-0.224,--,142,123,123,195,399,313,353,329,262,--,Greedy,-0.12
Episode,162,step,33,state,"(0, 20)",2,"(0, 21)",--,0.058,0.193,0.236,-0.077,-0.245,-0.011,-0.307,0.057,0.168,--,68,37,39,48,54,100,42,168,110,--,Greedy,0.1
Episode,162,step,34,state,"(0, 21)",5,"(0, 41)",--,-0.160,-0.303,-0.445,-0.304,-0.093,0.071,-0.493,-0.297,-0.210,--,7,2,5,2,19,17,3,18,17,--,Greedy,-0.8
Episode,162,step,37,state,"(0, 41)",8,"(1, 41)",--,-0.625,-0.502,-0.591,-0.467,-0.682,-0.506,-0.641,-0.605,-0.514,--,19,7,9,23,14,10,29,7,20,--,Epsilon = 0.32,-0.2
Episode,162,step,42,state,"(1, 41)",5,"(1, 42)",--,-0.432,-0.420,-0.358,-0.408,-0.498,-0.300,-0.395,-0.393,-0.587,--,5,16,12,18,8,9,14,16,13,--,Greedy,-1
end
