 , , ,log2019-04-26_17-11-40,ep ,181,step ,38,r ,-1.040
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,181,step,1,state,"(1, 0)",0,"(1, 0)",--,0.235,0.234,0.233,0.234,0.207,0.235,0.224,0.181,0.232,--,235,276,311,387,474,453,411,378,431,--,Greedy,0
Episode,181,step,2,state,"(1, 0)",5,"(0, 0)",--,0.235,0.234,0.233,0.234,0.207,0.235,0.224,0.181,0.232,--,236,276,311,387,474,453,411,378,431,--,Epsilon = 0.32,0.1
Episode,181,step,5,state,"(0, 0)",7,"(1, 0)",--,0.201,0.206,0.206,0.092,0.179,0.209,0.178,0.210,0.079,--,150,171,172,267,339,280,328,347,360,--,Greedy,0.1
Episode,181,step,6,state,"(1, 0)",0,"(0, 0)",--,0.235,0.234,0.233,0.234,0.207,0.230,0.224,0.181,0.232,--,236,276,311,387,474,454,411,378,431,--,Greedy,0.1
Episode,181,step,7,state,"(0, 0)",7,"(1, 0)",--,0.201,0.206,0.206,0.092,0.179,0.209,0.178,0.221,0.079,--,150,171,172,267,339,280,328,348,360,--,Epsilon = 0.32,0.1
Episode,181,step,8,state,"(1, 0)",1,"(0, 4)",--,0.232,0.234,0.233,0.234,0.207,0.230,0.224,0.181,0.232,--,237,276,311,387,474,454,411,378,431,--,Greedy,-0.12
Episode,181,step,9,state,"(0, 4)",6,"(1, 4)",--,0.047,0.050,0.053,0.054,0.047,0.046,0.111,0.010,0.048,--,10,26,27,23,25,28,26,2,16,--,Greedy,0.1
Episode,181,step,11,state,"(1, 4)",6,"(2, 4)",--,0.142,0.174,0.185,0.052,0.242,0.197,0.353,0.277,0.170,--,7,4,12,1,5,4,76,7,1,--,Greedy,0.1
Episode,181,step,13,state,"(2, 4)",7,"(2, 0)",--,0.407,0.456,0.433,0.415,0.398,0.435,0.414,0.496,0.430,--,17,28,11,15,6,28,39,66,5,--,Greedy,0.4
Episode,181,step,19,state,"(2, 0)",7,"(2, 1)",--,0.098,0.183,0.155,-0.061,0.133,0.150,0.115,0.179,0.216,--,379,332,467,478,376,387,260,200,239,--,Epsilon = 0.32,-0.12
Episode,181,step,22,state,"(2, 1)",3,"(1, 1)",--,-0.031,-0.021,-0.190,0.263,-0.379,-0.162,-0.088,-0.000,-0.192,--,78,60,55,84,60,41,44,41,63,--,Greedy,0.1
Episode,181,step,23,state,"(1, 1)",3,"(0, 1)",--,-0.029,0.012,0.021,0.290,0.121,0.072,-0.001,-0.676,-0.149,--,24,77,53,49,22,13,23,19,35,--,Epsilon = 0.32,0.1
Episode,181,step,24,state,"(0, 1)",8,"(1, 1)",--,0.262,0.312,-0.019,0.327,0.281,0.308,0.188,0.197,0.404,--,38,78,79,61,53,40,52,26,35,--,Greedy,0.1
Episode,181,step,26,state,"(1, 1)",3,"(1, 2)",--,-0.029,0.012,0.021,0.296,0.121,0.072,-0.001,-0.676,-0.149,--,24,77,53,51,22,13,23,19,35,--,Greedy,-0.8
Episode,181,step,27,state,"(1, 2)",1,"(0, 2)",--,-0.275,-0.474,-0.247,-0.281,-0.248,-0.287,-0.288,-0.011,-0.265,--,20,23,16,12,12,10,7,21,8,--,Epsilon = 0.32,-0.2
Episode,181,step,29,state,"(0, 2)",7,"(2, 2)",--,-0.398,-0.336,-0.478,-0.660,-0.632,-0.338,-0.520,-0.307,-0.454,--,18,34,31,19,56,13,22,6,21,--,Greedy,-0.2
Episode,181,step,31,state,"(2, 2)",3,"(1, 2)",--,-0.259,-0.248,-0.259,-0.225,-0.228,-0.241,-0.261,-0.575,-0.314,--,18,14,27,19,7,29,16,53,12,--,Greedy,-0.2
Episode,181,step,33,state,"(1, 2)",7,"(2, 2)",--,-0.275,-0.425,-0.247,-0.281,-0.248,-0.287,-0.288,-0.093,-0.265,--,20,24,16,12,12,10,7,22,8,--,Epsilon = 0.32,-0.2
Episode,181,step,34,state,"(2, 2)",4,"(2, 20)",--,-0.259,-0.248,-0.259,-0.217,-0.228,-0.241,-0.261,-0.575,-0.314,--,18,14,27,20,7,29,16,53,12,--,Epsilon = 0.32,0.8
Episode,181,step,36,state,"(2, 20)",3,"(0, 36)",--,0.309,0.270,-0.093,0.447,0.347,0.059,0.400,0.273,0.089,--,110,35,114,117,90,114,100,132,172,--,Greedy,-0.8
Episode,181,step,37,state,"(0, 36)",5,"(1, 36)",--,0.010,0.253,-0.417,-0.083,-0.008,0.394,-0.001,-0.001,-0.003,--,1,2,2,4,0,1,0,0,0,--,Greedy,-0.2
Episode,181,step,38,state,"(1, 36)",2,"(2, 40)",--,-0.215,-0.008,-0.423,0.020,-0.009,-0.006,-0.008,-0.008,-0.004,--,1,0,1,1,0,0,0,0,0,--,Epsilon = 0.32,-1
end
