 , , ,log2019-04-26_17-09-45,ep ,165,step ,34,r ,-0.540
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,165,step,1,state,"(1, 0)",8,"(1, 0)",--,0.177,0.182,0.167,0.195,0.201,0.202,0.199,0.078,0.236,--,224,266,283,374,463,404,325,376,393,--,Greedy,0
Episode,165,step,3,state,"(1, 0)",8,"(2, 0)",--,0.177,0.182,0.167,0.195,0.201,0.202,0.199,0.078,0.236,--,224,266,283,374,463,404,325,376,395,--,Greedy,0.1
Episode,165,step,13,state,"(2, 0)",2,"(0, 0)",--,0.224,0.211,0.060,0.216,0.237,0.198,0.176,0.225,0.209,--,343,285,423,453,352,331,230,175,212,--,Epsilon = 0.32,0.1
Episode,165,step,14,state,"(0, 0)",6,"(1, 0)",--,0.098,0.035,0.145,-0.068,0.159,-0.031,0.237,0.204,0.045,--,139,154,169,261,322,271,268,316,349,--,Greedy,0.1
Episode,165,step,15,state,"(1, 0)",8,"(2, 0)",--,0.177,0.182,0.167,0.195,0.201,0.202,0.199,0.078,0.236,--,224,266,283,374,463,404,325,376,396,--,Greedy,0.1
Episode,165,step,16,state,"(2, 0)",4,"(2, 1)",--,0.224,0.211,0.135,0.216,0.237,0.198,0.176,0.225,0.209,--,343,285,424,453,352,331,230,175,212,--,Greedy,-0.12
Episode,165,step,18,state,"(2, 1)",3,"(1, 1)",--,-0.186,-0.015,-0.521,0.202,-0.379,-0.162,-0.214,-0.105,-0.022,--,70,51,52,54,60,41,39,40,60,--,Greedy,0.1
Episode,165,step,20,state,"(1, 1)",3,"(2, 1)",--,-0.103,-0.174,-0.207,-0.007,-0.213,-0.022,0.100,0.155,0.220,--,22,76,52,33,20,12,13,11,32,--,Epsilon = 0.32,0.1
Episode,165,step,21,state,"(2, 1)",0,"(1, 1)",--,-0.186,-0.015,-0.521,0.212,-0.379,-0.162,-0.214,-0.105,-0.022,--,70,51,52,55,60,41,39,40,60,--,Epsilon = 0.32,0.1
Episode,165,step,23,state,"(1, 1)",8,"(2, 1)",--,-0.103,-0.174,-0.207,0.090,-0.213,-0.022,0.100,0.155,0.223,--,22,76,52,34,20,12,13,11,33,--,Greedy,0.1
Episode,165,step,25,state,"(2, 1)",3,"(1, 1)",--,-0.013,-0.015,-0.521,0.216,-0.379,-0.162,-0.214,-0.105,-0.022,--,71,51,52,56,60,41,39,40,60,--,Greedy,0.1
Episode,165,step,26,state,"(1, 1)",8,"(2, 2)",--,-0.103,-0.174,-0.207,0.090,-0.213,-0.022,0.100,0.155,0.223,--,22,76,52,34,20,12,13,11,34,--,Greedy,-0.8
Episode,165,step,30,state,"(2, 2)",7,"(2, 16)",--,-0.234,-0.204,-0.194,-0.172,-0.301,-0.241,-0.260,0.007,-0.319,--,11,12,22,18,5,29,15,45,10,--,Greedy,0.8
Episode,165,step,31,state,"(2, 16)",2,"(2, 20)",--,-0.313,-0.008,-0.009,-0.007,-0.506,-0.008,-0.319,-0.274,-0.004,--,1,1,0,0,3,0,1,2,0,--,Epsilon = 0.32,-0.12
Episode,165,step,32,state,"(2, 20)",2,"(1, 36)",--,0.272,0.270,0.421,0.279,0.264,-0.209,0.303,0.276,-0.120,--,109,35,113,116,88,113,82,131,171,--,Greedy,-0.8
Episode,165,step,33,state,"(1, 36)",3,"(0, 36)",--,-0.215,-0.008,-0.423,-0.004,-0.009,-0.006,-0.008,-0.008,-0.004,--,1,0,1,0,0,0,0,0,0,--,Greedy,-0.2
Episode,165,step,34,state,"(0, 36)",3,"(2, 40)",--,0.010,0.253,-0.417,0.436,-0.008,0.394,-0.001,-0.001,-0.003,--,1,2,2,3,0,1,0,0,0,--,Greedy,-1
end
