 , , ,log2019-04-25_09-27-14,ep ,48,step ,36,r ,0.780
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,48,step,1,state,"(1, 0)",8,"(1, 0)",--,0.219,0.214,0.229,0.222,0.217,0.231,0.178,0.167,0.234,--,152,74,103,68,91,137,141,97,114,--,Greedy,0
Episode,48,step,2,state,"(1, 0)",8,"(2, 0)",--,0.219,0.214,0.229,0.222,0.217,0.231,0.178,0.167,0.234,--,152,74,103,68,91,137,141,97,115,--,Greedy,0.1
Episode,48,step,14,state,"(2, 0)",2,"(1, 0)",--,-0.201,0.139,0.191,0.199,0.210,0.235,0.174,0.177,0.202,--,113,154,125,116,122,86,76,55,70,--,Epsilon = 0.32,0.1
Episode,48,step,17,state,"(1, 0)",5,"(2, 0)",--,0.219,0.214,0.229,0.222,0.217,0.234,0.178,0.167,0.231,--,152,74,103,68,91,139,141,97,116,--,Greedy,0.1
Episode,48,step,18,state,"(2, 0)",1,"(1, 0)",--,-0.201,0.139,0.209,0.199,0.210,0.235,0.174,0.177,0.202,--,113,154,126,116,122,86,76,55,70,--,Epsilon = 0.32,0.1
Episode,48,step,21,state,"(1, 0)",5,"(2, 0)",--,0.219,0.214,0.229,0.222,0.217,0.236,0.178,0.167,0.231,--,152,74,103,68,91,142,141,97,116,--,Greedy,0.1
Episode,48,step,23,state,"(2, 0)",5,"(2, 1)",--,-0.201,0.180,0.209,0.199,0.210,0.236,0.174,0.177,0.202,--,113,155,126,116,122,87,76,55,70,--,Greedy,-0.12
Episode,48,step,28,state,"(2, 1)",8,"(2, 2)",--,0.008,0.083,-0.248,0.145,-0.251,-0.233,0.022,-0.324,0.193,--,6,11,5,51,6,27,15,1,9,--,Greedy,-0.8
Episode,48,step,31,state,"(2, 2)",4,"(1, 18)",--,-0.483,-0.197,0.121,-0.212,-0.290,-0.195,-0.135,-0.214,-0.064,--,2,3,8,3,6,3,15,4,8,--,Epsilon = 0.32,-0.2
Episode,48,step,32,state,"(1, 18)",3,"(1, 22)",--,0.334,-0.006,-0.009,-0.002,-0.009,-0.006,-0.003,-0.090,-0.008,--,1,0,0,0,0,0,0,1,0,--,Epsilon = 0.32,-0.2
Episode,48,step,33,state,"(1, 22)",5,"(1, 20)",--,-0.009,-0.085,-0.085,-0.005,-0.009,-0.009,-0.169,-0.007,-0.009,--,0,1,1,0,1,0,1,0,0,--,Epsilon = 0.32,0.8
Episode,48,step,34,state,"(1, 20)",7,"(2, 20)",--,0.258,0.269,0.267,-0.184,0.253,0.262,0.203,0.274,0.259,--,10,13,9,7,31,48,9,64,82,--,Greedy,0.1
Episode,48,step,36,state,"(2, 20)",1,"(0, 36)",--,0.213,0.257,0.255,0.240,-0.172,-0.172,0.032,0.256,0.255,--,43,31,40,58,77,129,27,46,33,--,Greedy,-1
end
