 , , ,log2019-04-25_09-24-23,ep ,33,step ,35,r ,-0.040
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,33,step,1,state,"(1, 0)",5,"(0, 0)",--,0.238,0.236,0.229,0.227,0.164,0.238,0.233,0.236,0.236,--,96,51,94,45,82,120,105,71,47,--,Greedy,0
Episode,33,step,2,state,"(0, 0)",7,"(1, 0)",--,0.165,0.155,0.138,0.207,0.160,-0.031,0.236,0.238,0.191,--,22,16,35,30,91,136,77,65,70,--,Greedy,0.1
Episode,33,step,3,state,"(1, 0)",1,"(0, 0)",--,0.238,0.236,0.229,0.227,0.164,0.196,0.233,0.236,0.236,--,96,51,94,45,82,121,105,71,47,--,Epsilon = 0.32,0.1
Episode,33,step,4,state,"(0, 0)",7,"(1, 0)",--,0.165,0.155,0.138,0.207,0.160,-0.031,0.236,0.238,0.191,--,22,16,35,30,91,136,77,66,70,--,Greedy,0.1
Episode,33,step,6,state,"(1, 0)",0,"(0, 0)",--,0.238,0.237,0.229,0.227,0.164,0.196,0.233,0.236,0.236,--,97,52,94,45,82,121,105,71,47,--,Greedy,0.1
Episode,33,step,8,state,"(0, 0)",7,"(1, 4)",--,0.165,0.155,0.138,0.207,0.160,-0.031,0.236,0.238,0.191,--,22,16,35,30,91,136,77,68,70,--,Greedy,-0.12
Episode,33,step,9,state,"(1, 4)",6,"(2, 4)",--,-0.013,0.096,0.164,0.213,0.220,0.008,0.411,0.323,0.047,--,4,3,3,3,15,1,28,5,4,--,Greedy,0.1
Episode,33,step,11,state,"(2, 4)",7,"(2, 0)",--,0.291,0.335,0.296,-0.002,0.055,0.220,0.415,0.433,-0.002,--,2,34,2,0,1,1,16,5,0,--,Greedy,0.4
Episode,33,step,17,state,"(2, 0)",5,"(2, 1)",--,-0.188,0.195,0.146,0.153,0.235,0.203,0.223,0.217,0.237,--,94,108,64,71,83,54,59,37,53,--,Epsilon = 0.32,-0.12
Episode,33,step,20,state,"(2, 1)",3,"(1, 1)",--,-0.006,0.057,-0.248,0.294,0.169,-0.116,-0.253,-0.324,-0.259,--,0,4,5,37,3,17,10,1,4,--,Greedy,0.1
Episode,33,step,21,state,"(1, 1)",1,"(0, 1)",--,-0.008,0.362,0.296,-0.179,0.218,-0.009,-0.063,0.103,0.126,--,0,19,4,11,2,0,5,4,2,--,Greedy,0.1
Episode,33,step,23,state,"(0, 1)",6,"(2, 1)",--,0.308,0.129,0.279,0.220,0.359,0.121,0.422,0.367,0.304,--,44,3,3,1,8,1,7,4,5,--,Greedy,0.1
Episode,33,step,25,state,"(2, 1)",3,"(2, 2)",--,-0.006,0.057,-0.248,0.300,0.169,-0.116,-0.253,-0.324,-0.035,--,0,4,5,38,3,17,10,1,5,--,Epsilon = 0.32,-0.8
Episode,33,step,27,state,"(2, 2)",8,"(2, 18)",--,-0.483,-0.137,-0.321,-0.156,-0.105,-0.135,-0.125,-0.121,-0.091,--,2,2,4,2,3,2,12,2,1,--,Greedy,-0.2
Episode,33,step,28,state,"(2, 18)",7,"(2, 22)",--,-0.006,-0.005,-0.008,-0.005,-0.009,-0.006,-0.087,-0.003,-0.024,--,0,0,0,0,0,0,1,0,2,--,Greedy,-0.2
Episode,33,step,29,state,"(2, 22)",8,"(2, 38)",--,-0.292,-0.007,-0.008,-0.172,-0.088,-0.007,-0.009,-0.087,0.151,--,4,0,0,1,1,0,0,1,3,--,Greedy,-0.4
Episode,33,step,30,state,"(2, 38)",3,"(2, 40)",--,-0.004,-0.005,-0.002,-0.000,-0.008,-0.003,-0.008,-0.002,-0.006,--,0,0,0,0,0,0,0,0,0,--,Greedy,-0.2
Episode,33,step,32,state,"(2, 40)",8,"(2, 0)",--,-0.089,-0.159,-0.087,-0.084,-0.224,-0.092,-0.135,-0.087,-0.178,--,1,3,1,1,10,1,6,1,3,--,Epsilon = 0.32,0.8
Episode,33,step,35,state,"(2, 0)",8,"(2, 0)",--,-0.188,0.195,0.185,0.153,0.235,0.142,0.223,0.217,0.237,--,94,108,65,71,83,55,59,37,54,--,Greedy,-1
end
