 , , ,log2019-04-26_17-23-03,ep ,246,step ,27,r ,-0.720
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,246,step,1,state,"(1, 0)",6,"(1, 0)",--,0.214,0.170,0.218,0.221,0.192,0.220,0.224,0.211,0.220,--,348,479,443,579,596,622,568,527,590,--,Greedy,0
Episode,246,step,3,state,"(1, 0)",6,"(2, 0)",--,0.214,0.170,0.218,0.221,0.192,0.220,0.227,0.211,0.220,--,348,479,443,579,596,622,570,527,590,--,Greedy,0.1
Episode,246,step,11,state,"(2, 0)",6,"(2, 1)",--,-0.013,0.167,0.071,0.137,0.068,0.069,0.221,0.134,0.157,--,592,489,616,686,585,480,361,311,338,--,Epsilon = 0.32,-0.12
Episode,246,step,17,state,"(2, 1)",6,"(2, 2)",--,0.076,-0.002,-0.041,-0.048,-0.102,-0.059,0.067,-0.206,-0.245,--,89,101,100,109,88,42,56,54,76,--,Epsilon = 0.32,-0.8
Episode,246,step,19,state,"(2, 2)",1,"(1, 18)",--,-0.358,-0.262,-0.316,-0.347,-0.273,-0.441,-0.425,-0.296,-0.314,--,26,22,28,24,25,34,25,61,12,--,Greedy,-0.2
Episode,246,step,20,state,"(1, 18)",1,"(0, 22)",--,-0.089,-0.134,-0.120,-0.045,-0.093,-0.088,-0.089,-0.168,-0.107,--,1,2,3,2,1,1,1,5,1,--,Epsilon = 0.32,-0.2
Episode,246,step,21,state,"(0, 22)",7,"(0, 18)",--,-0.118,-0.154,-0.089,-0.129,-0.088,-0.098,-0.093,-0.087,-0.094,--,4,2,1,5,1,7,1,1,2,--,Greedy,-0.2
Episode,246,step,23,state,"(0, 18)",8,"(1, 18)",--,-0.086,-0.009,-0.089,-0.148,-0.032,-0.086,-0.086,-0.135,-0.007,--,1,0,1,2,7,1,1,1,0,--,Greedy,-0.2
Episode,246,step,24,state,"(1, 18)",3,"(2, 20)",--,-0.089,-0.183,-0.120,-0.045,-0.093,-0.088,-0.089,-0.168,-0.107,--,1,3,3,2,1,1,1,5,1,--,Greedy,0.8
Episode,246,step,25,state,"(2, 20)",4,"(1, 20)",--,0.318,0.020,0.128,0.361,-0.022,0.329,0.339,0.271,0.574,--,144,59,169,148,140,159,191,251,274,--,Epsilon = 0.32,0.1
Episode,246,step,26,state,"(1, 20)",8,"(2, 20)",--,0.230,0.267,0.019,0.195,0.303,0.319,0.302,0.287,0.380,--,34,32,38,46,42,98,88,150,213,--,Greedy,0.1
Episode,246,step,27,state,"(2, 20)",8,"(2, 36)",--,0.318,0.020,0.128,0.361,0.122,0.329,0.339,0.271,0.574,--,144,59,169,148,141,159,191,251,274,--,Greedy,-1
end
