 , , ,log2019-04-25_09-58-00,ep ,241,step ,45,r ,-0.120
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,241,step,1,state,"(1, 0)",8,"(1, 0)",--,0.228,0.229,0.230,0.233,0.228,0.209,0.210,0.232,0.228,--,455,302,553,503,699,547,603,631,532,--,Epsilon = 0.32,0
Episode,241,step,5,state,"(1, 0)",3,"(0, 0)",--,0.228,0.231,0.230,0.234,0.228,0.209,0.210,0.232,0.228,--,455,303,553,505,699,547,603,631,533,--,Epsilon = 0.32,0.1
Episode,241,step,6,state,"(0, 0)",5,"(1, 0)",--,0.018,0.192,0.093,0.149,0.183,0.210,0.186,0.122,0.183,--,205,190,206,306,548,477,486,564,391,--,Greedy,0.1
Episode,241,step,7,state,"(1, 0)",7,"(2, 0)",--,0.228,0.231,0.230,0.229,0.228,0.209,0.210,0.232,0.228,--,455,303,553,506,699,547,603,631,533,--,Greedy,0.1
Episode,241,step,9,state,"(2, 0)",3,"(1, 0)",--,0.105,0.106,0.155,0.227,-0.074,0.085,0.136,0.126,-0.240,--,462,746,640,627,471,393,376,336,260,--,Greedy,0.1
Episode,241,step,11,state,"(1, 0)",7,"(2, 0)",--,0.228,0.231,0.230,0.229,0.228,0.209,0.210,0.233,0.228,--,455,303,553,506,699,547,603,633,533,--,Greedy,0.1
Episode,241,step,13,state,"(2, 0)",3,"(1, 0)",--,0.105,0.106,0.155,0.232,-0.074,0.085,0.136,0.126,-0.240,--,462,746,640,629,471,393,376,336,260,--,Greedy,0.1
Episode,241,step,15,state,"(1, 0)",5,"(2, 0)",--,0.228,0.231,0.230,0.229,0.228,0.209,0.210,0.234,0.228,--,455,303,553,506,699,547,603,635,533,--,Epsilon = 0.32,0.1
Episode,241,step,19,state,"(2, 0)",1,"(0, 0)",--,0.105,0.106,0.155,0.235,-0.074,0.085,0.136,0.126,-0.040,--,462,746,640,632,471,393,376,336,261,--,Epsilon = 0.32,0.1
Episode,241,step,22,state,"(0, 0)",5,"(1, 0)",--,0.018,0.192,0.093,0.183,0.183,0.224,0.186,0.122,0.183,--,205,190,206,307,548,479,486,564,391,--,Epsilon = 0.32,0.1
Episode,241,step,23,state,"(1, 0)",7,"(2, 0)",--,0.228,0.231,0.230,0.229,0.228,0.220,0.210,0.234,0.228,--,455,303,553,506,699,548,603,635,533,--,Epsilon = 0.32,0.1
Episode,241,step,25,state,"(2, 0)",3,"(1, 0)",--,0.105,0.190,0.155,0.235,-0.074,0.085,0.136,0.126,-0.040,--,462,748,640,632,471,393,376,336,261,--,Greedy,0.1
Episode,241,step,27,state,"(1, 0)",7,"(2, 0)",--,0.228,0.231,0.230,0.229,0.228,0.220,0.210,0.235,0.231,--,455,303,553,506,699,548,603,636,534,--,Greedy,0.1
Episode,241,step,32,state,"(2, 0)",3,"(2, 1)",--,0.105,0.190,0.155,0.236,-0.074,0.085,0.217,0.126,-0.040,--,462,748,640,634,471,393,379,336,261,--,Greedy,-0.12
Episode,241,step,37,state,"(2, 1)",7,"(2, 22)",--,-0.472,-0.133,-0.066,-0.275,-0.078,-0.309,-0.149,0.188,-0.127,--,48,108,57,143,76,80,76,76,51,--,Greedy,-0.8
Episode,241,step,40,state,"(2, 22)",1,"(1, 36)",--,-0.297,-0.212,-0.284,-0.053,-0.281,-0.146,-0.307,-0.487,-0.288,--,9,12,4,21,7,10,9,4,8,--,Epsilon = 0.32,-0.2
Episode,241,step,41,state,"(1, 36)",2,"(0, 40)",--,-0.262,-0.008,-0.002,-0.006,-0.008,-0.004,-0.141,-0.010,-0.220,--,1,0,0,0,0,0,1,0,1,--,Greedy,-0.4
Episode,241,step,43,state,"(0, 40)",8,"(2, 40)",--,-0.509,-0.382,-0.441,-0.444,-0.458,-0.406,-0.376,-0.505,-0.370,--,8,11,10,5,9,18,21,9,11,--,Greedy,-0.2
Episode,241,step,45,state,"(2, 40)",6,"(2, 40)",--,-0.169,-0.276,-0.168,-0.243,0.169,-0.183,-0.189,-0.153,-0.197,--,20,16,15,10,22,23,41,47,18,--,Epsilon = 0.32,-1
end
