 , , ,log2019-04-25_09-43-06,ep ,143,step ,41,r ,-1.320
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,143,step,1,state,"(1, 0)",2,"(1, 0)",--,0.235,0.203,0.237,0.165,0.228,0.159,0.209,0.216,0.231,--,290,187,311,277,466,394,394,423,296,--,Greedy,0
Episode,143,step,4,state,"(1, 0)",2,"(0, 0)",--,0.235,0.203,0.237,0.165,0.232,0.159,0.209,0.216,0.231,--,290,187,313,277,467,394,394,423,296,--,Greedy,0.1
Episode,143,step,6,state,"(0, 0)",5,"(2, 0)",--,0.150,0.191,0.229,0.157,0.233,0.232,0.129,0.192,0.142,--,135,104,105,191,381,276,348,290,256,--,Epsilon = 0.32,0.1
Episode,143,step,7,state,"(2, 0)",2,"(1, 0)",--,0.188,0.175,0.216,0.092,0.047,0.156,0.145,0.233,0.060,--,326,445,340,412,332,288,215,206,168,--,Epsilon = 0.32,0.1
Episode,143,step,8,state,"(1, 0)",2,"(0, 0)",--,0.235,0.203,0.236,0.165,0.232,0.159,0.209,0.216,0.231,--,290,187,314,277,467,394,394,423,296,--,Greedy,0.1
Episode,143,step,11,state,"(0, 0)",4,"(1, 0)",--,0.150,0.191,0.229,0.157,0.235,0.233,0.129,0.192,0.142,--,135,104,105,191,383,277,348,290,256,--,Greedy,0.1
Episode,143,step,12,state,"(1, 0)",7,"(2, 0)",--,0.235,0.203,0.236,0.165,0.232,0.159,0.209,0.216,0.231,--,290,187,315,277,467,394,394,423,296,--,Epsilon = 0.32,0.1
Episode,143,step,24,state,"(2, 0)",8,"(2, 1)",--,0.188,0.201,0.225,0.153,0.126,0.190,0.145,0.237,0.060,--,326,446,341,413,333,289,215,213,168,--,Epsilon = 0.32,-0.12
Episode,143,step,27,state,"(2, 1)",3,"(1, 1)",--,-0.711,-0.202,-0.153,0.213,-0.398,-0.012,-0.130,-0.309,-0.242,--,32,57,35,109,34,50,49,40,24,--,Greedy,0.1
Episode,143,step,29,state,"(1, 1)",0,"(0, 2)",--,0.275,-0.054,-0.185,-0.259,-0.028,0.079,-0.072,0.076,-0.023,--,77,63,39,19,18,25,16,14,12,--,Greedy,-0.8
Episode,143,step,33,state,"(0, 2)",3,"(1, 2)",--,-0.350,-0.541,-0.600,-0.348,-0.348,-0.359,-0.496,-0.353,-0.455,--,24,14,18,20,22,18,21,9,17,--,Greedy,-0.2
Episode,143,step,35,state,"(1, 2)",5,"(2, 2)",--,-0.316,-0.611,-0.365,-0.376,-0.296,-0.290,-0.290,-0.299,-0.293,--,9,42,4,5,17,7,8,4,12,--,Greedy,-0.2
Episode,143,step,38,state,"(2, 2)",7,"(2, 20)",--,-0.387,-0.446,-0.264,-0.405,-0.299,-0.311,-0.277,-0.248,-0.271,--,3,9,28,8,27,14,22,21,20,--,Greedy,0.8
Episode,143,step,39,state,"(2, 20)",2,"(2, 36)",--,0.261,0.258,0.445,0.259,-0.116,0.260,0.263,0.258,-0.228,--,114,96,132,137,140,221,104,191,118,--,Greedy,-0.8
Episode,143,step,40,state,"(2, 36)",4,"(2, 40)",--,-0.073,-0.451,-0.191,-0.008,-0.402,-0.343,-0.110,-0.006,-0.009,--,1,1,1,0,1,2,1,0,0,--,Epsilon = 0.32,-0.4
Episode,143,step,41,state,"(2, 40)",5,"(2, 40)",--,-0.258,-0.037,-0.285,-0.289,-0.118,0.263,-0.199,0.010,-0.290,--,6,10,7,8,15,15,10,23,11,--,Greedy,-1
end
