 , , ,log2019-04-26_17-08-50,ep ,156,step ,29,r ,-3.020
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,156,step,1,state,"(1, 0)",4,"(1, 0)",--,0.229,0.074,0.234,-0.034,0.181,0.134,0.237,0.217,0.166,--,217,264,261,368,459,401,316,361,373,--,Epsilon = 0.32,0
Episode,156,step,4,state,"(1, 0)",6,"(2, 0)",--,0.229,0.074,0.234,-0.034,0.181,0.134,0.237,0.226,0.166,--,217,264,261,368,460,401,317,362,373,--,Greedy,0.1
Episode,156,step,10,state,"(2, 0)",6,"(2, 1)",--,0.128,0.225,0.226,0.114,0.176,0.200,0.165,0.140,0.234,--,339,263,392,448,338,310,223,171,199,--,Epsilon = 0.32,-0.12
Episode,156,step,12,state,"(2, 1)",1,"(1, 1)",--,-0.182,0.049,-0.246,-0.035,-0.078,-0.064,-0.214,-0.238,-0.078,--,68,45,51,46,59,39,39,39,48,--,Greedy,0.1
Episode,156,step,16,state,"(1, 1)",4,"(1, 2)",--,-0.103,-0.174,-0.207,-0.007,0.272,-0.022,0.034,0.001,0.051,--,22,76,52,33,19,12,12,8,23,--,Greedy,-0.8
Episode,156,step,17,state,"(1, 2)",6,"(2, 2)",--,-0.144,-0.195,-0.167,-0.225,-0.199,-0.169,-0.326,-0.149,-0.272,--,15,18,12,11,11,7,5,17,7,--,Epsilon = 0.32,-0.2
Episode,156,step,18,state,"(2, 2)",2,"(1, 2)",--,-0.321,-0.204,0.087,-0.134,-0.301,-0.241,-0.260,-0.171,-0.333,--,9,12,19,17,5,29,15,42,9,--,Greedy,-0.2
Episode,156,step,19,state,"(1, 2)",0,"(0, 2)",--,-0.144,-0.195,-0.167,-0.225,-0.199,-0.169,-0.252,-0.149,-0.272,--,15,18,12,11,11,7,6,17,7,--,Greedy,-0.2
Episode,156,step,23,state,"(0, 2)",4,"(1, 2)",--,-0.159,-0.120,0.122,-0.117,-0.432,-0.259,-0.266,-0.320,-0.120,--,13,29,28,6,49,8,21,4,16,--,Epsilon = 0.32,-0.2
Episode,156,step,24,state,"(1, 2)",0,"(0, 2)",--,-0.069,-0.195,-0.167,-0.225,-0.199,-0.169,-0.252,-0.149,-0.272,--,16,18,12,11,11,7,6,17,7,--,Greedy,-0.2
Episode,156,step,29,state,"(0, 2)",2,"(2, 2)",--,-0.159,-0.120,-0.070,-0.117,-0.305,-0.205,-0.266,-0.320,-0.120,--,13,29,30,6,51,9,21,4,16,--,Greedy,-1
end
