 , , ,log2019-04-26_16-48-11,ep ,27,step ,67,r ,0.590
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,27,step,1,state,"(1, 0)",3,"(1, 0)",--,0.224,0.224,0.215,0.231,-0.227,0.214,-0.234,0.179,0.219,--,24,24,11,32,43,98,45,60,26,--,Greedy,0
Episode,27,step,5,state,"(1, 0)",3,"(0, 0)",--,0.224,0.224,0.215,0.233,-0.033,0.214,-0.234,0.179,0.219,--,24,24,11,35,44,98,45,60,26,--,Greedy,0.1
Episode,27,step,9,state,"(0, 0)",0,"(0, 4)",--,0.201,0.028,0.076,0.101,0.096,0.171,-0.057,0.180,0.097,--,21,19,6,15,25,8,12,40,41,--,Greedy,-0.12
Episode,27,step,10,state,"(0, 4)",5,"(0, 20)",--,-0.005,-0.027,0.002,-0.008,-0.006,0.017,-0.005,-0.031,-0.039,--,1,2,1,0,0,10,0,1,1,--,Greedy,-0.12
Episode,27,step,13,state,"(0, 20)",6,"(1, 20)",--,0.181,0.034,-0.212,0.054,-0.036,0.028,-0.004,0.146,-0.043,--,18,11,11,6,5,11,0,2,28,--,Epsilon = 0.32,0.1
Episode,27,step,14,state,"(1, 20)",7,"(2, 20)",--,0.235,0.140,0.161,0.091,0.019,0.246,0.175,0.288,0.216,--,7,2,3,1,8,11,1,21,3,--,Greedy,0.1
Episode,27,step,16,state,"(2, 20)",3,"(1, 20)",--,0.271,0.082,0.242,0.288,-0.084,-0.009,0.162,-0.209,0.210,--,29,3,2,12,2,0,4,2,4,--,Greedy,0.1
Episode,27,step,17,state,"(1, 20)",7,"(2, 20)",--,0.235,0.140,0.161,0.091,0.019,0.246,0.175,0.279,0.216,--,7,2,3,1,8,11,1,22,3,--,Greedy,0.1
Episode,27,step,19,state,"(2, 20)",0,"(1, 20)",--,0.271,0.082,0.242,0.270,-0.084,-0.009,0.162,-0.209,0.210,--,29,3,2,14,2,0,4,2,4,--,Greedy,0.1
Episode,27,step,22,state,"(1, 20)",7,"(2, 20)",--,0.235,0.140,0.161,0.091,0.019,0.250,0.175,0.266,0.216,--,7,2,3,1,8,12,1,24,3,--,Greedy,0.1
Episode,27,step,24,state,"(2, 20)",0,"(1, 20)",--,0.266,0.082,0.242,0.265,-0.084,-0.009,0.162,-0.209,0.210,--,30,3,2,15,2,0,4,2,4,--,Greedy,0.1
Episode,27,step,26,state,"(1, 20)",7,"(2, 20)",--,0.235,0.140,0.161,0.091,0.019,0.250,0.175,0.258,0.216,--,7,2,3,1,8,12,1,26,3,--,Greedy,0.1
Episode,27,step,28,state,"(2, 20)",3,"(1, 20)",--,0.260,0.082,0.242,0.260,-0.084,-0.009,0.162,-0.209,0.210,--,31,3,2,16,2,0,4,2,4,--,Greedy,0.1
Episode,27,step,30,state,"(1, 20)",7,"(2, 20)",--,0.235,0.140,0.161,0.091,0.019,0.250,0.175,0.253,0.216,--,7,2,3,1,8,12,1,28,3,--,Greedy,0.1
Episode,27,step,32,state,"(2, 20)",0,"(1, 20)",--,0.256,0.082,0.242,0.255,-0.084,-0.009,0.162,-0.209,0.210,--,32,3,2,17,2,0,4,2,4,--,Greedy,0.1
Episode,27,step,39,state,"(1, 20)",5,"(2, 20)",--,0.235,0.140,0.161,0.215,0.019,0.248,0.175,0.247,0.216,--,7,2,3,4,8,13,1,31,3,--,Greedy,0.1
Episode,27,step,40,state,"(2, 20)",3,"(1, 20)",--,0.252,0.082,0.242,0.255,-0.084,-0.009,0.162,-0.209,0.210,--,33,3,2,17,2,0,4,2,4,--,Greedy,0.1
Episode,27,step,42,state,"(1, 20)",7,"(2, 20)",--,0.235,0.140,0.161,0.215,0.019,0.246,0.175,0.247,0.216,--,7,2,3,4,8,15,1,31,3,--,Greedy,0.1
Episode,27,step,43,state,"(2, 20)",0,"(2, 4)",--,0.252,0.082,0.242,0.250,-0.084,-0.009,0.162,-0.209,0.210,--,33,3,2,18,2,0,4,2,4,--,Greedy,0.4
Episode,27,step,44,state,"(2, 4)",1,"(0, 4)",--,-0.002,0.480,0.220,0.126,0.142,0.221,-0.006,-0.006,-0.001,--,0,6,1,2,1,1,0,0,0,--,Greedy,0.1
Episode,27,step,45,state,"(0, 4)",2,"(0, 20)",--,-0.005,-0.027,0.002,-0.008,-0.006,0.001,-0.005,-0.031,-0.039,--,1,2,1,0,0,11,0,1,1,--,Greedy,-0.12
Episode,27,step,49,state,"(0, 20)",0,"(0, 24)",--,0.200,0.034,-0.212,0.054,-0.036,0.028,0.154,0.146,-0.043,--,20,11,11,6,5,11,2,2,28,--,Greedy,-0.8
Episode,27,step,50,state,"(0, 24)",5,"(0, 40)",--,-0.171,-0.006,-0.173,-0.192,-0.008,-0.007,-0.007,-0.008,-0.171,--,1,0,1,1,0,0,0,0,1,--,Epsilon = 0.32,-0.4
Episode,27,step,51,state,"(0, 40)",5,"(0, 41)",--,-0.085,-0.111,-0.092,-0.138,-0.423,-0.088,-0.172,-0.090,-0.088,--,1,1,1,2,1,1,2,1,1,--,Epsilon = 0.32,-0.2
Episode,27,step,54,state,"(0, 41)",8,"(1, 41)",--,-0.544,-0.228,-0.264,-0.438,-0.337,-0.300,-0.499,-0.291,-0.230,--,4,4,5,4,2,4,3,3,6,--,Epsilon = 0.32,-0.2
Episode,27,step,56,state,"(1, 41)",1,"(0, 41)",--,-0.198,-0.075,-0.159,-0.187,-0.096,-0.092,-0.190,-0.109,-0.156,--,2,3,2,2,1,1,3,1,2,--,Greedy,-0.2
Episode,27,step,58,state,"(0, 41)",1,"(0, 33)",--,-0.544,-0.228,-0.264,-0.438,-0.337,-0.300,-0.499,-0.291,-0.261,--,4,4,5,4,2,4,3,3,8,--,Greedy,0.15
Episode,27,step,59,state,"(0, 33)",7,"(1, 2)",--,-0.008,-0.009,-0.006,-0.009,-0.079,-0.005,-0.005,-0.006,-0.007,--,0,0,0,0,1,0,0,0,0,--,Epsilon = 0.32,-0.2
Episode,27,step,61,state,"(1, 2)",3,"(0, 2)",--,-0.080,-0.084,-0.009,-0.008,-0.088,-0.084,-0.085,-0.152,-0.135,--,2,1,0,0,1,1,1,2,2,--,Greedy,-0.2
Episode,27,step,63,state,"(0, 2)",4,"(1, 2)",--,-0.082,-0.090,-0.091,-0.089,0.278,-0.087,-0.150,-0.085,-0.062,--,1,1,1,1,6,1,2,1,4,--,Greedy,-0.2
Episode,27,step,65,state,"(1, 2)",1,"(0, 0)",--,-0.080,-0.084,-0.009,-0.069,-0.088,-0.084,-0.085,-0.152,-0.135,--,2,1,0,2,1,1,1,2,2,--,Epsilon = 0.32,0.8
Episode,27,step,67,state,"(0, 0)",7,"(0, 0)",--,0.070,0.028,0.076,0.101,0.096,0.171,-0.057,0.191,0.097,--,22,19,6,15,25,8,12,41,41,--,Greedy,-1
end
