 , , ,log2019-04-25_09-48-54,ep ,186,step ,28,r ,-0.540
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,186,step,1,state,"(1, 0)",6,"(1, 0)",--,0.231,0.116,0.221,0.197,0.205,0.138,0.234,0.222,0.230,--,346,249,429,342,566,489,449,509,396,--,Epsilon = 0.32,0
Episode,186,step,4,state,"(1, 0)",7,"(2, 0)",--,0.231,0.116,0.221,0.197,0.205,0.138,0.235,0.222,0.230,--,346,249,429,342,566,489,452,509,396,--,Epsilon = 0.32,0.1
Episode,186,step,13,state,"(2, 0)",8,"(2, 1)",--,0.079,0.172,0.184,0.180,-0.233,0.188,0.126,0.175,0.234,--,409,542,470,479,377,312,273,278,194,--,Greedy,-0.12
Episode,186,step,17,state,"(2, 1)",5,"(2, 2)",--,-0.711,-0.150,-0.541,-0.127,-0.146,0.119,-0.318,-0.009,-0.521,--,32,72,46,134,52,59,59,47,41,--,Greedy,-0.8
Episode,186,step,18,state,"(2, 2)",3,"(1, 18)",--,-0.283,-0.271,-0.263,-0.184,-0.299,-0.284,-0.287,-0.206,0.119,--,5,15,31,16,27,21,25,30,45,--,Epsilon = 0.32,-0.2
Episode,186,step,19,state,"(1, 18)",0,"(0, 22)",--,0.109,-0.006,-0.009,-0.087,-0.009,-0.006,-0.003,-0.090,-0.008,--,2,0,0,1,0,0,0,1,0,--,Greedy,-0.2
Episode,186,step,20,state,"(0, 22)",7,"(1, 22)",--,-0.002,-0.007,-0.085,-0.151,-0.005,-0.166,-0.104,0.029,-0.134,--,1,0,1,8,0,3,2,6,3,--,Epsilon = 0.32,-0.2
Episode,186,step,23,state,"(1, 22)",0,"(0, 22)",--,-0.089,-0.134,-0.105,-0.107,-0.091,-0.513,-0.169,-0.138,-0.106,--,1,2,2,11,2,6,1,2,2,--,Greedy,-0.2
Episode,186,step,24,state,"(0, 22)",3,"(0, 20)",--,-0.002,-0.007,-0.085,-0.151,-0.005,-0.166,-0.104,-0.051,-0.134,--,1,0,1,8,0,3,2,7,3,--,Epsilon = 0.32,0.8
Episode,186,step,25,state,"(0, 20)",7,"(0, 16)",--,0.239,-0.053,-0.325,-0.130,0.210,0.124,0.153,0.325,0.031,--,71,52,53,50,70,102,45,185,141,--,Epsilon = 0.32,0.4
Episode,186,step,26,state,"(0, 16)",6,"(1, 16)",--,-0.003,-0.004,-0.006,-0.005,-0.327,-0.007,0.055,-0.007,-0.018,--,0,0,0,0,2,0,2,0,1,--,Greedy,0.1
Episode,186,step,27,state,"(1, 16)",4,"(2, 20)",--,-0.424,-0.009,-0.008,-0.009,0.003,-0.009,-0.005,-0.009,-0.005,--,1,0,0,0,1,0,0,0,0,--,Greedy,-0.12
Episode,186,step,28,state,"(2, 20)",1,"(2, 20)",--,0.338,0.626,0.288,0.319,0.286,0.362,0.337,0.300,0.376,--,136,156,139,145,145,280,118,201,157,--,Greedy,-1
end
