 , , ,log2019-04-26_17-09-49,ep ,166,step ,33,r ,-2.920
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,166,step,1,state,"(1, 0)",8,"(1, 0)",--,0.177,0.182,0.167,0.195,0.201,0.202,0.199,0.078,0.237,--,224,266,283,374,463,404,325,376,397,--,Greedy,0
Episode,166,step,3,state,"(1, 0)",8,"(2, 0)",--,0.177,0.182,0.167,0.195,0.201,0.202,0.199,0.078,0.237,--,224,266,283,374,463,404,325,376,399,--,Greedy,0.1
Episode,166,step,5,state,"(2, 0)",2,"(1, 0)",--,0.224,0.211,0.135,0.216,0.134,0.211,0.176,0.225,0.209,--,343,285,424,453,353,332,230,175,212,--,Epsilon = 0.32,0.1
Episode,166,step,6,state,"(1, 0)",8,"(2, 0)",--,0.177,0.182,0.167,0.195,0.201,0.202,0.199,0.078,0.234,--,224,266,283,374,463,404,325,376,400,--,Greedy,0.1
Episode,166,step,13,state,"(2, 0)",7,"(2, 1)",--,0.224,0.221,0.177,0.216,0.134,0.211,0.176,0.233,0.209,--,343,286,425,453,353,332,230,180,212,--,Greedy,-0.12
Episode,166,step,16,state,"(2, 1)",3,"(1, 1)",--,-0.013,-0.015,-0.521,0.227,-0.379,-0.162,-0.214,-0.105,-0.022,--,71,51,52,59,60,41,39,40,60,--,Greedy,0.1
Episode,166,step,17,state,"(1, 1)",4,"(0, 1)",--,-0.103,-0.174,-0.207,0.090,-0.213,-0.022,0.100,0.155,-0.149,--,22,76,52,34,20,12,13,11,35,--,Epsilon = 0.32,0.1
Episode,166,step,18,state,"(0, 1)",5,"(1, 1)",--,0.231,0.405,-0.268,0.305,0.025,0.302,0.114,-0.011,0.281,--,37,55,78,60,49,33,51,24,31,--,Epsilon = 0.32,0.1
Episode,166,step,19,state,"(1, 1)",0,"(0, 2)",--,-0.103,-0.174,-0.207,0.090,0.017,-0.022,0.100,0.155,-0.149,--,22,76,52,34,21,12,13,11,35,--,Epsilon = 0.32,-0.8
Episode,166,step,24,state,"(0, 2)",8,"(1, 2)",--,-0.159,-0.120,-0.478,-0.028,-0.244,-0.205,-0.266,-0.320,-0.120,--,13,29,31,10,52,9,21,4,16,--,Epsilon = 0.32,-0.2
Episode,166,step,26,state,"(1, 2)",2,"(0, 2)",--,-0.217,-0.195,-0.167,-0.225,-0.199,-0.169,-0.252,-0.238,-0.265,--,19,18,12,11,11,7,6,19,8,--,Greedy,-0.2
Episode,166,step,30,state,"(0, 2)",4,"(1, 2)",--,-0.159,-0.120,-0.478,-0.172,-0.255,-0.205,-0.266,-0.320,-0.193,--,13,29,31,12,53,9,21,4,17,--,Epsilon = 0.32,-0.2
Episode,166,step,31,state,"(1, 2)",1,"(0, 2)",--,-0.217,-0.195,-0.188,-0.225,-0.199,-0.169,-0.252,-0.238,-0.265,--,19,18,13,11,11,7,6,19,8,--,Epsilon = 0.32,-0.2
Episode,166,step,33,state,"(0, 2)",0,"(2, 1)",--,-0.159,-0.183,-0.478,-0.172,-0.273,-0.205,-0.266,-0.320,-0.193,--,13,30,31,12,54,9,21,4,17,--,Greedy,-1
end
