 , , ,log2019-04-26_17-06-04,ep ,133,step ,44,r ,1.880
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,133,step,1,state,"(1, 0)",8,"(1, 0)",--,0.131,0.234,0.235,0.200,-0.225,0.230,0.149,0.144,0.236,--,181,234,243,357,415,364,295,335,262,--,Greedy,0
Episode,133,step,3,state,"(1, 0)",8,"(2, 0)",--,0.131,0.234,0.235,0.200,-0.225,0.230,0.149,0.144,0.237,--,181,234,243,357,415,364,295,335,264,--,Greedy,0.1
Episode,133,step,5,state,"(2, 0)",2,"(1, 0)",--,0.233,0.183,0.222,0.082,0.187,0.237,0.200,0.030,0.234,--,284,198,383,381,325,287,183,161,155,--,Epsilon = 0.32,0.1
Episode,133,step,6,state,"(1, 0)",0,"(0, 0)",--,0.131,0.234,0.235,0.200,-0.225,0.230,0.149,0.144,0.237,--,181,234,243,357,415,364,295,335,265,--,Epsilon = 0.32,0.1
Episode,133,step,8,state,"(0, 0)",4,"(1, 0)",--,0.089,0.207,0.161,0.182,0.160,0.205,0.233,-0.224,-0.037,--,122,140,149,246,225,234,209,311,318,--,Epsilon = 0.32,0.1
Episode,133,step,9,state,"(1, 0)",8,"(2, 0)",--,0.175,0.234,0.235,0.200,-0.225,0.230,0.149,0.144,0.237,--,182,234,243,357,415,364,295,335,265,--,Greedy,0.1
Episode,133,step,16,state,"(2, 0)",3,"(1, 0)",--,0.233,0.183,0.228,0.082,0.187,0.238,0.200,0.030,0.235,--,284,198,384,381,325,292,183,161,156,--,Epsilon = 0.32,0.1
Episode,133,step,19,state,"(1, 0)",8,"(2, 0)",--,0.175,0.234,0.235,0.200,-0.030,0.230,0.149,0.144,0.237,--,182,234,243,357,416,364,295,335,267,--,Epsilon = 0.32,0.1
Episode,133,step,22,state,"(2, 0)",5,"(2, 1)",--,0.233,0.183,0.228,0.147,0.187,0.238,0.200,0.030,0.236,--,284,198,384,382,325,293,183,161,157,--,Greedy,-0.12
Episode,133,step,24,state,"(2, 1)",2,"(1, 1)",--,0.013,-0.296,0.142,-0.477,0.023,-0.046,-0.065,-0.006,-0.638,--,61,42,41,44,40,37,27,29,40,--,Greedy,0.1
Episode,133,step,26,state,"(1, 1)",2,"(0, 1)",--,0.184,-0.174,0.255,-0.187,0.131,0.224,-0.025,-0.173,0.232,--,17,76,41,32,8,9,11,7,20,--,Greedy,0.1
Episode,133,step,27,state,"(0, 1)",7,"(1, 1)",--,0.265,0.183,0.130,0.228,0.264,0.234,0.268,0.380,0.248,--,29,43,76,43,37,29,46,18,27,--,Greedy,0.1
Episode,133,step,29,state,"(1, 1)",2,"(0, 1)",--,0.184,-0.174,0.275,-0.187,0.131,0.224,-0.025,-0.173,0.232,--,17,76,43,32,8,9,11,7,20,--,Greedy,0.1
Episode,133,step,31,state,"(0, 1)",3,"(1, 1)",--,0.265,0.183,0.130,0.228,0.264,0.234,0.268,0.315,0.248,--,29,43,76,43,37,29,46,20,27,--,Epsilon = 0.32,0.1
Episode,133,step,32,state,"(1, 1)",2,"(0, 1)",--,0.184,-0.174,0.282,-0.187,0.131,0.224,-0.025,-0.173,0.232,--,17,76,44,32,8,9,11,7,20,--,Greedy,0.1
Episode,133,step,33,state,"(0, 1)",7,"(0, 2)",--,0.265,0.183,0.130,0.243,0.264,0.234,0.268,0.315,0.248,--,29,43,76,44,37,29,46,20,27,--,Greedy,-0.8
Episode,133,step,34,state,"(0, 2)",1,"(1, 2)",--,0.190,0.260,-0.500,-0.260,-0.118,-0.259,0.055,-0.320,-0.154,--,9,26,9,4,40,8,18,4,8,--,Epsilon = 0.32,-0.2
Episode,133,step,35,state,"(1, 2)",4,"(0, 2)",--,-0.076,-0.135,-0.239,-0.217,-0.158,-0.169,-0.556,-0.198,-0.270,--,6,17,6,10,8,7,3,15,6,--,Epsilon = 0.32,-0.2
Episode,133,step,37,state,"(0, 2)",4,"(0, 1)",--,0.073,0.048,-0.500,-0.260,-0.118,-0.259,0.055,-0.320,-0.154,--,10,27,9,4,40,8,18,4,8,--,Epsilon = 0.32,0.8
Episode,133,step,44,state,"(0, 1)",6,"(1, 1)",--,0.257,0.183,0.130,0.243,0.256,0.234,0.258,-0.090,0.248,--,31,43,76,44,39,29,48,21,27,--,Greedy,-1
end
