 , , ,log2019-04-25_09-42-23,ep ,135,step ,41,r ,-1.220
 , , ,,,s,a,s_,--,"Q[s, a0]","Q[s, a1]","Q[s, a2]","Q[s, a3]","Q[s, a4]","Q[s, a5]","Q[s, a6]","Q[s, a7]","Q[s, a8]",--,"ST[s, a0]","ST[s, a1]","ST[s, a2]","ST[s, a3]","ST[s, a4]","ST[s, a5]","ST[s, a6]","ST[s, a7]","ST[s, a8]",--,policy,reward
Episode,135,step,1,state,"(1, 0)",6,"(1, 0)",--,0.225,0.133,0.222,0.237,0.191,0.236,0.238,0.173,0.228,--,287,185,299,265,462,362,385,421,289,--,Greedy,0
Episode,135,step,3,state,"(1, 0)",1,"(0, 0)",--,0.225,0.133,0.222,0.237,0.191,0.237,0.238,0.173,0.228,--,287,185,299,265,462,363,386,421,289,--,Epsilon = 0.32,0.1
Episode,135,step,4,state,"(0, 0)",6,"(1, 0)",--,0.231,0.191,0.222,0.099,0.225,0.211,0.238,0.104,0.113,--,126,104,104,190,379,273,324,288,254,--,Greedy,0.1
Episode,135,step,6,state,"(1, 0)",6,"(2, 0)",--,0.225,0.177,0.222,0.237,0.191,0.237,0.238,0.173,0.228,--,287,186,299,265,462,363,387,421,289,--,Greedy,0.1
Episode,135,step,10,state,"(2, 0)",5,"(1, 0)",--,0.190,0.084,0.235,0.235,0.047,0.237,0.228,0.180,0.220,--,313,443,331,409,332,261,208,177,159,--,Greedy,0.1
Episode,135,step,11,state,"(1, 0)",7,"(2, 0)",--,0.225,0.177,0.222,0.237,0.191,0.237,0.238,0.173,0.228,--,287,186,299,265,462,363,388,421,289,--,Epsilon = 0.32,0.1
Episode,135,step,14,state,"(2, 0)",5,"(1, 0)",--,0.190,0.084,0.236,0.235,0.047,0.237,0.228,0.180,0.220,--,313,443,332,409,332,263,208,177,159,--,Greedy,0.1
Episode,135,step,15,state,"(1, 0)",6,"(2, 0)",--,0.225,0.177,0.222,0.237,0.191,0.237,0.238,0.200,0.228,--,287,186,299,265,462,363,388,422,289,--,Greedy,0.1
Episode,135,step,17,state,"(2, 0)",0,"(1, 0)",--,0.190,0.084,0.236,0.235,0.047,0.238,0.228,0.180,0.220,--,313,443,332,409,332,265,208,177,159,--,Epsilon = 0.32,0.1
Episode,135,step,18,state,"(1, 0)",0,"(0, 0)",--,0.225,0.177,0.222,0.237,0.191,0.237,0.238,0.200,0.228,--,287,186,299,265,462,363,389,422,289,--,Epsilon = 0.32,0.1
Episode,135,step,20,state,"(0, 0)",6,"(1, 0)",--,0.231,0.191,0.222,0.099,0.225,0.211,0.238,0.104,0.113,--,126,104,104,190,379,273,326,288,254,--,Greedy,0.1
Episode,135,step,21,state,"(1, 0)",6,"(2, 0)",--,0.230,0.177,0.222,0.237,0.191,0.237,0.238,0.200,0.228,--,288,186,299,265,462,363,389,422,289,--,Greedy,0.1
Episode,135,step,24,state,"(2, 0)",5,"(1, 0)",--,0.222,0.084,0.236,0.235,0.047,0.238,0.228,0.180,0.220,--,315,443,332,409,332,266,208,177,159,--,Greedy,0.1
Episode,135,step,25,state,"(1, 0)",6,"(2, 1)",--,0.230,0.177,0.222,0.237,0.191,0.237,0.238,0.200,0.228,--,288,186,299,265,462,363,390,422,289,--,Greedy,-0.12
Episode,135,step,30,state,"(2, 1)",0,"(0, 2)",--,-0.558,0.035,-0.438,-0.076,-0.269,-0.145,-0.130,0.122,-0.241,--,31,51,34,103,32,49,49,38,19,--,Epsilon = 0.32,-0.8
Episode,135,step,32,state,"(0, 2)",5,"(2, 2)",--,-0.251,-0.541,-0.299,-0.229,-0.287,-0.224,-0.496,-0.256,-0.455,--,21,14,17,16,20,13,21,6,17,--,Greedy,-0.2
Episode,135,step,34,state,"(2, 2)",4,"(1, 2)",--,-0.387,-0.243,-0.264,-0.405,-0.273,-0.311,-0.230,-0.248,-0.241,--,3,4,28,8,26,14,20,21,16,--,Epsilon = 0.32,-0.2
Episode,135,step,36,state,"(1, 2)",2,"(0, 2)",--,-0.316,-0.233,-0.389,-0.376,-0.268,-0.290,-0.284,-0.299,-0.293,--,9,41,3,4,14,7,6,4,12,--,Epsilon = 0.32,-0.2
Episode,135,step,40,state,"(0, 2)",5,"(1, 2)",--,-0.290,-0.541,-0.299,-0.273,-0.287,-0.270,-0.496,-0.295,-0.455,--,22,14,17,17,20,14,21,7,17,--,Greedy,-0.2
Episode,135,step,41,state,"(1, 2)",1,"(2, 2)",--,-0.316,-0.233,-0.365,-0.376,-0.268,-0.290,-0.284,-0.299,-0.293,--,9,41,4,4,14,7,6,4,12,--,Greedy,-1
end
